order_id,order_time,delivery_time,app_session_id,delivery_agent_id,restaurant_id,primary_product_id,delivery_fee_paid,payment_mode,sales_quantity,total_price
278,"2024-10-01 05:47:24","2024-10-01 06:43:24",17204,1866,105,1720,0,Cash,1,217
279,"2025-06-25 23:09:18","2025-06-25 23:31:18",4377,1080,205,1433,40,UPI,4,913
280,"2024-09-03 00:39:33","2024-09-03 00:59:33",1153,1905,52,1726,58,UPI,5,1051
281,"2024-07-08 19:38:25","2024-07-08 20:50:25",6788,1377,120,474,51,Wallet,3,658
282,"2025-01-31 00:58:04","2025-01-31 01:33:04",13743,1657,141,4748,0,UPI,2,485
283,"2025-04-20 22:10:01","2025-04-20 23:38:01",16368,1185,21,2004,31,Cash,5,909
284,"2024-09-12 15:58:21","2024-09-12 17:19:21",16687,1274,23,1067,57,Cash,4,903
285,"2024-08-12 21:48:10","2024-08-12 22:35:10",4015,1177,215,418,35,Card,2,612
286,"2025-06-26 04:42:58","2025-06-26 05:45:58",18769,1981,121,20,0,Cash,4,833
287,"2025-04-13 23:33:19","2025-04-13 23:55:19",1448,1487,111,3176,23,UPI,1,246
288,"2025-01-18 08:35:09","2025-01-18 09:18:09",19585,1790,262,1967,47,Cash,1,141
289,"2025-02-03 06:31:58","2025-02-03 07:27:58",7232,1660,123,3658,28,Card,2,408
290,"2024-12-22 18:49:09","2024-12-22 19:12:09",14789,1529,22,2402,0,Wallet,3,579
291,"2025-05-23 06:17:54","2025-05-23 06:41:54",19806,1841,2,3835,37,UPI,3,591
292,"2024-07-24 14:03:35","2024-07-24 14:51:35",9979,1459,218,1653,44,UPI,5,1029
293,"2025-01-13 05:27:28","2025-01-13 05:48:28",19363,1438,186,2506,59,Wallet,5,1188
294,"2024-07-07 03:53:05","2024-07-07 05:12:05",1669,1925,203,1120,0,Cash,1,251
295,"2024-11-04 14:48:34","2024-11-04 15:39:34",19841,1782,186,2506,40,Cash,5,1087
296,"2024-07-22 15:14:34","2024-07-22 16:20:34",19808,1366,269,1701,28,Wallet,1,175
297,"2024-12-19 12:36:02","2024-12-19 13:47:02",14551,1140,247,1879,54,Wallet,1,208
298,"2025-03-07 10:20:35","2025-03-07 10:55:35",2732,1279,136,2941,46,Cash,5,1151
299,"2024-11-30 11:37:12","2024-11-30 12:35:12",3234,1764,117,4373,0,Cash,2,320
300,"2024-08-31 18:31:04","2024-08-31 19:14:04",8782,1109,101,4090,30,Wallet,5,996
301,"2025-01-25 12:11:15","2025-01-25 13:22:15",8266,1699,3,3868,40,Cash,1,170
302,"2024-07-26 02:28:37","2024-07-26 02:48:37",16792,1938,130,1315,45,Cash,2,443
303,"2025-02-02 03:36:25","2025-02-02 04:57:25",17852,1908,264,4694,60,UPI,4,1091
304,"2024-12-04 02:28:07","2024-12-04 03:33:07",14947,1945,164,4054,36,Wallet,4,837
305,"2024-07-22 16:13:35","2024-07-22 17:30:35",12437,1255,224,677,33,Cash,2,391
306,"2024-12-03 14:01:49","2024-12-03 14:47:49",2190,1354,79,4499,0,UPI,2,426
307,"2024-09-25 20:43:59","2024-09-25 22:03:59",14067,1639,57,4916,54,UPI,1,229
308,"2025-06-06 02:46:16","2025-06-06 03:07:16",7036,1716,27,3338,48,Cash,1,207
309,"2024-08-29 15:33:14","2024-08-29 16:41:14",7403,1809,126,4794,0,UPI,2,494
310,"2025-03-07 21:14:21","2025-03-07 21:57:21",1270,1865,50,3160,35,Wallet,4,882
311,"2024-09-26 00:04:34","2024-09-26 01:24:34",7948,1326,59,4269,42,UPI,4,677
312,"2025-05-07 20:55:27","2025-05-07 22:18:27",15278,1765,246,3727,52,UPI,5,1107
313,"2025-02-04 01:08:22","2025-02-04 02:14:22",3238,1329,233,3951,21,Wallet,2,441
314,"2024-08-03 13:53:10","2024-08-03 14:36:10",9628,1340,122,2652,30,Cash,3,568
315,"2024-12-16 23:18:49","2024-12-17 00:32:49",2599,1626,215,2465,22,Card,1,284
316,"2025-01-23 07:04:55","2025-01-23 07:41:55",7087,1484,184,1853,58,Cash,3,674
317,"2024-10-24 15:50:41","2024-10-24 16:17:41",9180,1694,2,107,22,UPI,5,1332
318,"2025-05-25 11:15:57","2025-05-25 11:50:57",18183,1625,37,2620,0,UPI,5,1015
319,"2025-02-20 10:45:59","2025-02-20 11:09:59",2488,1777,286,2810,27,UPI,2,535
320,"2024-12-20 04:47:01","2024-12-20 05:26:01",15659,1864,99,3434,28,UPI,2,510
321,"2024-10-08 10:20:13","2024-10-08 11:49:13",14282,1733,149,3665,57,Cash,1,183
322,"2024-10-04 01:23:57","2024-10-04 02:20:57",10015,1389,142,1110,43,Wallet,3,854
323,"2024-11-29 15:14:02","2024-11-29 15:42:02",7593,1455,274,4908,50,Cash,5,815
324,"2025-05-27 16:07:52","2025-05-27 17:01:52",1647,1305,237,1145,56,Wallet,2,509
325,"2024-09-28 19:17:19","2024-09-28 20:29:19",16618,1346,293,3534,22,Card,3,811
326,"2025-05-15 20:50:30","2025-05-15 22:20:30",19929,1940,62,3633,60,Card,2,501
327,"2024-10-22 04:38:32","2024-10-22 06:03:32",19187,1452,189,2611,26,Card,1,241
328,"2024-10-21 16:07:09","2024-10-21 17:35:09",3157,1375,207,2621,54,Card,5,1187
329,"2024-07-29 16:32:45","2024-07-29 17:09:45",19116,1992,171,2035,23,UPI,2,457
330,"2025-01-12 19:31:33","2025-01-12 20:26:33",3002,1559,273,4295,38,Card,3,650
331,"2025-06-19 17:42:32","2025-06-19 18:34:32",1682,1552,12,4743,29,Card,2,322
332,"2025-02-27 17:34:35","2025-02-27 18:51:35",18456,1625,235,4000,46,Wallet,4,1026
333,"2025-05-04 21:26:57","2025-05-04 22:15:57",11132,1999,229,1715,0,UPI,5,1142
334,"2024-07-20 09:23:25","2024-07-20 10:39:25",2436,1106,35,3111,49,Wallet,1,123
335,"2025-02-08 16:46:10","2025-02-08 17:36:10",4510,1903,278,2735,25,Cash,4,987
336,"2024-08-26 16:11:33","2024-08-26 16:38:33",17359,1240,234,1287,30,Wallet,5,1290
337,"2025-01-22 01:51:10","2025-01-22 02:31:10",15009,1836,197,4739,45,Cash,5,727
338,"2024-09-15 06:26:13","2024-09-15 07:22:13",16159,1458,246,1849,27,Card,3,782
339,"2025-02-08 14:24:01","2025-02-08 14:44:01",13997,1997,258,876,30,UPI,3,654
340,"2025-04-03 19:21:44","2025-04-03 20:34:44",3466,1335,235,170,60,Card,2,328
341,"2024-10-18 03:53:49","2024-10-18 04:29:49",13143,1092,62,4410,0,Wallet,2,501
342,"2025-02-10 14:53:52","2025-02-10 16:13:52",16852,1544,265,2723,22,Wallet,5,998
343,"2024-07-29 21:33:58","2024-07-29 21:57:58",193,1588,288,4573,27,Cash,2,413
344,"2024-09-08 19:43:23","2024-09-08 21:00:23",2514,1196,25,1754,24,Cash,1,309
345,"2024-10-12 00:22:28","2024-10-12 01:01:28",4959,1526,83,1029,35,Wallet,2,541
346,"2025-06-04 09:41:47","2025-06-04 10:46:47",5584,1525,78,1530,36,Cash,2,408
347,"2024-10-04 08:59:10","2024-10-04 10:27:10",10677,1586,214,2508,23,Cash,5,1131
348,"2024-09-04 13:45:14","2024-09-04 15:00:14",11279,1488,299,913,0,Wallet,3,747
349,"2024-08-18 16:08:10","2024-08-18 16:46:10",1346,1579,251,304,52,Cash,1,317
350,"2025-03-20 08:39:30","2025-03-20 10:04:30",17157,1242,297,2930,0,Wallet,2,600
351,"2024-08-17 16:50:40","2024-08-17 17:18:40",5056,1318,274,2603,33,Wallet,3,607
352,"2024-10-07 01:05:49","2024-10-07 01:52:49",8712,1865,46,4926,0,Wallet,3,684
353,"2024-08-19 04:26:12","2024-08-19 05:49:12",4061,1810,134,4076,38,Card,3,478
354,"2025-01-08 07:21:23","2025-01-08 07:48:23",199,1232,91,1575,51,Wallet,1,219
355,"2024-09-03 17:48:05","2024-09-03 18:28:05",16793,1522,115,3009,60,Wallet,3,735
356,"2025-05-27 10:31:10","2025-05-27 12:00:10",10113,1189,182,2155,39,Wallet,1,290
357,"2024-11-06 02:00:26","2024-11-06 03:11:26",7016,1016,188,3948,24,UPI,1,300
358,"2025-05-04 09:31:03","2025-05-04 10:17:03",1972,1857,248,4056,57,UPI,5,1202
359,"2024-10-22 12:29:32","2024-10-22 13:31:32",10106,1608,269,1565,34,UPI,2,597
360,"2025-01-12 08:25:50","2025-01-12 09:10:50",14752,1819,101,4453,45,Cash,1,296
361,"2025-01-15 05:10:19","2025-01-15 05:43:19",3677,1807,258,3078,0,UPI,4,849
362,"2024-08-16 10:28:31","2024-08-16 11:46:31",8518,1353,282,4884,27,Wallet,5,1109
363,"2025-05-19 01:37:44","2025-05-19 02:08:44",6589,1499,42,95,26,UPI,5,1098
364,"2024-12-06 03:42:31","2024-12-06 05:08:31",16310,1258,171,3038,38,Wallet,4,846
365,"2024-09-13 02:03:59","2024-09-13 02:47:59",10929,1829,273,3768,57,Cash,5,996
366,"2025-01-23 20:33:17","2025-01-23 21:03:17",7160,1814,38,2290,52,Card,5,1137
367,"2024-10-14 03:32:09","2024-10-14 04:59:09",4978,1833,22,2248,0,UPI,5,1120
368,"2024-11-17 19:18:11","2024-11-17 20:41:11",5403,1364,95,471,33,UPI,4,932
369,"2024-10-02 06:51:41","2024-10-02 07:28:41",3191,1158,180,1895,20,Wallet,5,1148
370,"2024-10-03 01:37:10","2024-10-03 02:31:10",5367,1953,136,2976,25,Cash,3,827
371,"2025-03-02 07:37:12","2025-03-02 08:57:12",19446,1695,72,509,42,Cash,5,1061
372,"2024-07-04 18:56:44","2024-07-04 19:17:44",13367,1910,163,1621,44,Cash,1,174
373,"2025-05-08 05:13:22","2025-05-08 05:57:22",4904,1390,197,2507,20,Wallet,5,1011
374,"2025-01-06 09:06:28","2025-01-06 09:59:28",1493,1749,267,3196,47,Wallet,4,1142
375,"2024-07-26 22:17:18","2024-07-26 23:36:18",7220,1257,234,2190,0,Wallet,4,1032
376,"2025-03-13 16:54:58","2025-03-13 17:35:58",10907,1649,266,1760,30,Cash,4,800
377,"2024-09-19 00:27:25","2024-09-19 01:34:25",14294,1660,136,2359,29,Cash,3,673
378,"2024-12-01 07:40:01","2024-12-01 08:02:01",8759,1771,129,3982,45,Wallet,2,307
379,"2025-06-25 04:43:42","2025-06-25 05:30:42",19508,1824,60,666,49,Card,4,750
380,"2024-10-24 00:57:40","2024-10-24 01:18:40",3202,1037,206,504,29,Wallet,3,720
381,"2025-04-16 23:39:49","2025-04-17 00:46:49",2631,1217,7,1529,56,Card,1,178
382,"2025-05-13 10:30:34","2025-05-13 11:23:34",13394,1623,143,64,52,Wallet,4,931
383,"2024-07-29 05:29:03","2024-07-29 06:41:03",12894,1180,159,2002,0,Cash,3,854
384,"2025-06-16 15:17:37","2025-06-16 16:37:37",16066,1616,186,3353,41,Cash,1,171
385,"2025-05-01 21:09:13","2025-05-01 22:00:13",1438,1682,184,3126,58,UPI,1,227
386,"2024-08-22 23:18:47","2024-08-22 23:57:47",13046,1272,177,2086,33,Card,4,938
387,"2024-09-19 13:50:21","2024-09-19 15:08:21",5999,1627,258,3746,30,Cash,3,513
388,"2025-05-08 18:36:55","2025-05-08 19:58:55",13525,1849,199,2521,31,Cash,1,283
389,"2024-08-12 12:26:52","2024-08-12 12:49:52",11513,1457,170,357,27,UPI,5,875
390,"2025-01-19 15:48:57","2025-01-19 16:35:57",10683,1208,122,1593,54,Wallet,4,871
391,"2024-08-28 15:14:18","2024-08-28 16:35:18",1865,1516,106,172,23,Cash,2,366
392,"2024-11-24 00:55:18","2024-11-24 01:46:18",7963,1346,175,3143,0,Wallet,3,816
393,"2025-04-15 16:26:50","2025-04-15 17:44:50",17989,1472,221,538,41,Wallet,4,1076
394,"2024-11-12 08:02:02","2024-11-12 08:45:02",12769,1650,35,3028,0,Wallet,1,233
395,"2025-03-01 11:55:11","2025-03-01 12:49:11",9119,1256,88,492,0,Card,2,523
396,"2024-08-01 18:32:34","2024-08-01 19:08:34",6849,1902,79,3925,42,Cash,2,528
397,"2024-08-29 20:14:26","2024-08-29 21:31:26",10545,1690,120,4205,30,Wallet,2,380
398,"2024-11-18 14:39:40","2024-11-18 15:30:40",10662,1517,257,4554,36,Card,4,990
399,"2024-07-13 00:48:19","2024-07-13 01:47:19",3486,1924,277,573,23,UPI,5,944
400,"2025-05-01 03:28:22","2025-05-01 04:39:22",4833,1257,194,2533,0,UPI,2,522
401,"2024-11-10 04:30:36","2024-11-10 04:56:36",15410,1012,17,2750,35,Card,5,1114
402,"2025-02-25 06:39:26","2025-02-25 07:06:26",12801,1637,73,274,32,Wallet,1,167
403,"2025-02-12 19:45:05","2025-02-12 20:10:05",9283,1329,111,3562,52,UPI,5,1036
404,"2025-01-28 02:08:54","2025-01-28 03:10:54",18411,1668,36,173,32,Wallet,5,1250
405,"2024-12-24 02:02:39","2024-12-24 03:30:39",6782,1147,296,1838,28,Wallet,5,1109
406,"2024-09-13 19:42:44","2024-09-13 20:23:44",2423,1838,186,3353,0,Card,3,653
407,"2025-04-10 04:07:24","2025-04-10 05:06:24",8207,1945,182,4961,0,Card,4,794
408,"2024-09-11 14:01:56","2024-09-11 15:19:56",12426,1904,225,3128,0,Card,2,399
409,"2025-04-22 20:50:56","2025-04-22 22:01:56",12016,1432,93,3606,25,UPI,4,880
410,"2025-03-26 12:52:46","2025-03-26 13:59:46",13919,1292,151,2503,36,Cash,5,1327
411,"2025-05-26 01:17:10","2025-05-26 02:36:10",1649,1654,279,2675,0,Wallet,4,935
412,"2025-04-07 02:30:47","2025-04-07 03:48:47",2375,1348,118,2614,43,UPI,1,248
413,"2024-08-24 10:16:41","2024-08-24 11:16:41",15532,1455,260,1536,34,Card,3,622
414,"2024-08-27 23:27:23","2024-08-28 00:37:23",19253,1176,82,543,31,Cash,2,474
415,"2024-12-09 21:37:08","2024-12-09 22:01:08",11616,1504,251,196,54,Card,2,461
416,"2024-08-20 16:48:22","2024-08-20 17:38:22",2708,1032,57,880,23,Card,5,1095
417,"2024-09-23 23:18:08","2024-09-23 23:54:08",6621,1189,213,1562,40,UPI,4,812
418,"2025-06-08 06:44:03","2025-06-08 07:59:03",9162,1513,182,121,51,Cash,4,915
419,"2025-02-20 00:55:02","2025-02-20 02:13:02",2091,1161,261,1242,0,Cash,5,1378
420,"2024-09-24 14:25:24","2024-09-24 15:34:24",724,1303,68,4604,20,Wallet,2,507
421,"2024-08-27 20:13:06","2024-08-27 20:55:06",16906,1940,221,56,0,Card,5,1216
422,"2025-03-16 20:48:10","2025-03-16 21:27:10",16108,1998,275,3496,32,UPI,4,781
423,"2025-03-18 02:48:04","2025-03-18 03:59:04",2987,1247,184,325,26,Cash,1,252
424,"2025-03-24 14:39:00","2025-03-24 15:58:00",16264,1126,230,4570,23,Wallet,1,258
425,"2025-05-05 03:30:36","2025-05-05 04:56:36",7844,1726,291,577,56,Cash,2,355
426,"2025-05-18 12:47:35","2025-05-18 14:12:35",19996,1450,83,3344,41,Wallet,2,548
427,"2025-05-08 19:45:31","2025-05-08 20:19:31",14379,1034,128,2450,42,Wallet,1,180
428,"2024-10-08 19:16:32","2024-10-08 19:52:32",10759,1530,9,2195,48,Wallet,3,767
429,"2024-12-28 09:15:41","2024-12-28 09:40:41",19915,1314,60,737,0,Cash,2,401
430,"2025-06-13 20:07:34","2025-06-13 21:11:34",8369,1366,180,4977,58,Wallet,5,1065
431,"2025-06-22 06:53:07","2025-06-22 08:07:07",13603,1104,210,2096,53,Cash,1,110
432,"2024-10-12 19:47:59","2024-10-12 21:08:59",19362,1238,192,3642,0,Wallet,4,703
433,"2024-11-28 11:23:18","2024-11-28 12:36:18",13390,1708,29,1341,0,Wallet,1,223
434,"2024-09-04 21:16:15","2024-09-04 22:28:15",16482,1176,62,2756,58,Card,5,1057
435,"2025-06-28 21:35:51","2025-06-28 22:45:51",11020,1412,188,3332,30,Cash,3,696
436,"2024-08-13 21:19:49","2024-08-13 22:26:49",13675,1872,157,2060,38,Card,1,241
437,"2025-06-08 18:18:00","2025-06-08 19:09:00",4337,1247,30,87,47,Wallet,3,742
438,"2024-07-18 00:27:40","2024-07-18 01:08:40",11341,1527,99,2081,46,Cash,4,1087
439,"2025-04-01 08:15:00","2025-04-01 09:08:00",6334,1989,11,1138,20,Card,4,873
440,"2024-07-17 23:28:06","2024-07-17 23:52:06",18851,1692,245,3282,54,Card,5,1263
441,"2025-05-15 02:47:05","2025-05-15 04:11:05",7552,1059,222,2051,57,Wallet,2,363
442,"2024-08-07 12:42:34","2024-08-07 13:02:34",10152,1423,75,2229,0,Cash,5,1261
443,"2025-06-16 00:41:51","2025-06-16 01:14:51",2313,1677,3,3050,60,Wallet,1,156
444,"2024-07-12 17:40:34","2024-07-12 19:03:34",14552,1884,96,2365,0,Cash,3,601
445,"2024-10-17 17:10:35","2024-10-17 18:02:35",11276,1472,202,4873,45,UPI,1,207
446,"2024-11-06 13:40:19","2024-11-06 14:35:19",8180,1118,235,4783,42,UPI,4,1157
447,"2025-04-11 04:56:39","2025-04-11 05:32:39",11377,1360,254,4322,32,UPI,2,472
448,"2025-04-12 15:36:23","2025-04-12 17:05:23",1304,1244,144,3136,56,Card,4,859
449,"2024-09-19 11:50:00","2024-09-19 12:12:00",14147,1543,260,2673,0,Cash,5,960
450,"2024-12-06 06:54:19","2024-12-06 08:16:19",2446,1664,52,3542,0,Card,3,742
451,"2025-05-06 03:34:41","2025-05-06 04:25:41",1937,1285,30,2522,36,UPI,3,757
452,"2025-02-07 13:18:00","2025-02-07 14:17:00",7142,1902,141,2686,20,Cash,4,890
453,"2024-12-27 03:12:37","2024-12-27 04:26:37",10045,1363,117,2090,48,Cash,1,254
454,"2024-07-03 10:51:07","2024-07-03 11:15:07",4481,1498,221,624,46,Wallet,2,512
455,"2024-08-18 02:22:52","2024-08-18 03:38:52",19074,1181,103,4210,40,UPI,4,920
456,"2024-10-13 16:48:55","2024-10-13 17:18:55",6974,1814,30,1891,24,UPI,2,397
457,"2024-08-19 21:19:35","2024-08-19 21:49:35",11551,1398,26,1337,39,Card,3,719
458,"2024-07-29 21:40:25","2024-07-29 22:01:25",18659,1394,56,2404,35,Card,2,494
459,"2024-10-18 17:34:12","2024-10-18 18:52:12",16530,1011,121,2741,46,Wallet,3,702
460,"2025-05-24 22:21:00","2025-05-24 23:18:00",15931,1862,170,3598,42,Card,4,853
461,"2024-08-01 21:27:18","2024-08-01 22:52:18",16009,1764,132,2233,36,Wallet,1,131
462,"2024-12-14 08:07:31","2024-12-14 08:34:31",16325,1800,193,4097,52,Wallet,5,936
463,"2024-07-18 00:26:17","2024-07-18 00:46:17",16713,2000,110,3681,23,Cash,3,800
464,"2024-09-02 23:58:59","2024-09-03 01:03:59",10440,1862,82,649,28,Card,2,530
465,"2025-04-04 00:55:03","2025-04-04 01:29:03",734,1596,127,1212,32,Cash,5,799
466,"2025-01-14 06:53:19","2025-01-14 07:15:19",6059,1052,121,2036,59,Card,4,712
467,"2025-03-12 09:03:35","2025-03-12 10:10:35",12216,1796,112,923,0,Card,3,821
468,"2025-05-17 00:21:41","2025-05-17 00:46:41",508,1470,46,4926,48,UPI,4,848
469,"2024-10-07 05:55:21","2024-10-07 06:35:21",5375,1150,137,3996,48,Cash,5,1314
470,"2024-08-12 02:34:39","2024-08-12 03:53:39",14430,1415,212,4273,57,UPI,1,242
471,"2025-04-02 04:45:55","2025-04-02 06:07:55",13073,1392,282,3513,0,UPI,4,848
472,"2025-04-09 09:05:59","2025-04-09 10:10:59",19049,1240,237,2167,52,UPI,4,1063
473,"2025-01-12 15:04:57","2025-01-12 15:45:57",17778,1503,23,3368,25,Wallet,5,971
474,"2024-11-17 04:33:13","2024-11-17 05:52:13",9957,1040,87,4204,53,Wallet,2,479
475,"2024-10-07 01:45:51","2024-10-07 02:42:51",19283,1896,228,1878,30,Wallet,2,501
476,"2024-07-12 14:46:41","2024-07-12 16:06:41",4964,1903,215,1791,58,Wallet,1,212
477,"2025-02-11 11:20:43","2025-02-11 11:46:43",7631,1762,189,2611,47,UPI,4,850
478,"2024-07-16 11:45:58","2024-07-16 13:10:58",11773,1677,98,103,27,UPI,3,704
479,"2024-09-12 00:49:10","2024-09-12 02:19:10",14529,1452,221,56,55,UPI,4,785
480,"2024-10-14 03:44:47","2024-10-14 04:24:47",8793,1347,247,3769,24,Wallet,5,973
481,"2025-01-20 20:18:32","2025-01-20 21:36:32",15876,1459,248,657,28,Cash,3,576
482,"2024-07-03 16:07:53","2024-07-03 17:32:53",5444,1957,126,3274,50,Wallet,3,712
483,"2024-10-18 02:33:37","2024-10-18 02:54:37",5703,1643,174,1267,31,Wallet,5,1016
484,"2024-08-29 05:15:06","2024-08-29 06:15:06",6703,1676,238,4971,54,Cash,1,304
485,"2024-07-08 14:20:47","2024-07-08 15:35:47",10818,1119,164,1548,57,UPI,1,128
486,"2024-12-17 16:23:02","2024-12-17 17:53:02",5242,1239,179,2420,0,Card,1,206
487,"2025-06-15 03:00:42","2025-06-15 03:28:42",11670,1815,215,1791,43,Cash,4,948
488,"2025-06-07 02:54:25","2025-06-07 04:23:25",19881,1678,237,3545,52,Cash,5,1119
489,"2024-08-21 22:33:38","2024-08-21 23:50:38",4410,1538,155,171,53,UPI,5,1165
490,"2024-09-30 01:13:00","2024-09-30 02:39:00",8939,1188,77,2897,31,Wallet,4,820
491,"2024-12-22 03:15:39","2024-12-22 03:57:39",14389,1660,281,4160,50,Cash,5,972
492,"2025-02-15 16:33:27","2025-02-15 17:24:27",12469,1465,44,214,43,Card,3,756
493,"2025-02-22 00:39:04","2025-02-22 01:14:04",10206,1674,299,266,57,Wallet,5,1137
494,"2025-06-30 08:09:26","2025-06-30 08:51:26",3487,1653,282,952,41,Wallet,3,558
495,"2025-03-26 12:53:47","2025-03-26 13:39:47",5762,1884,137,2947,24,Cash,1,290
496,"2024-12-24 13:48:42","2024-12-24 14:49:42",17048,1347,47,4327,33,Card,1,240
497,"2024-07-15 17:20:55","2024-07-15 17:44:55",8042,1526,180,2704,40,Cash,1,194
498,"2025-04-11 09:39:11","2025-04-11 10:29:11",3150,1306,292,1430,27,Cash,3,839
499,"2025-03-15 04:51:14","2025-03-15 06:18:14",12183,1624,4,2220,51,Wallet,3,544
500,"2025-01-19 11:10:50","2025-01-19 12:17:50",11201,1977,151,970,60,UPI,3,680
501,"2025-06-04 16:03:44","2025-06-04 17:03:44",4262,1057,69,4565,54,Cash,1,200
502,"2025-03-22 22:08:07","2025-03-22 23:26:07",7546,1453,154,1352,0,UPI,5,1189
503,"2025-06-05 03:27:45","2025-06-05 03:56:45",6263,1666,126,382,47,Wallet,2,452
504,"2025-06-14 17:42:58","2025-06-14 18:25:58",15612,1273,138,2598,50,UPI,5,1215
505,"2024-11-04 21:06:36","2024-11-04 22:20:36",903,1055,220,4127,25,Cash,1,214
506,"2025-04-18 15:35:38","2025-04-18 16:31:38",17396,1655,235,1810,41,Wallet,2,492
507,"2024-10-24 00:46:40","2024-10-24 01:50:40",3783,1313,29,1341,0,UPI,4,939
508,"2025-04-29 00:33:11","2025-04-29 01:03:11",1607,1723,274,1292,0,Cash,2,579
509,"2024-07-27 23:26:27","2024-07-28 00:25:27",1642,1112,252,959,55,UPI,1,279
510,"2024-07-13 10:45:06","2024-07-13 11:36:06",19997,1698,26,555,30,Cash,1,150
511,"2024-07-18 16:03:11","2024-07-18 17:09:11",14411,1219,236,2549,24,Wallet,2,372
512,"2024-11-11 11:20:18","2024-11-11 12:08:18",12726,1151,88,4062,60,Wallet,4,1034
513,"2025-06-13 05:57:54","2025-06-13 06:39:54",14523,1389,230,4730,29,Card,4,957
514,"2025-04-05 01:36:33","2025-04-05 02:36:33",7788,1426,141,4461,55,Card,5,1227
515,"2024-07-03 20:07:30","2024-07-03 21:29:30",3530,1154,131,1685,47,Cash,4,923
516,"2024-09-27 12:06:56","2024-09-27 12:54:56",16022,1113,120,4452,29,Cash,5,951
517,"2025-06-01 18:22:30","2025-06-01 19:13:30",13987,1314,52,3220,0,Card,5,1097
518,"2025-03-24 07:58:10","2025-03-24 08:22:10",16870,1266,176,526,25,Cash,3,827
519,"2024-11-09 05:40:43","2024-11-09 06:33:43",1233,1657,25,17,0,Wallet,1,238
520,"2024-09-11 10:54:11","2024-09-11 12:20:11",10426,1023,129,2449,40,UPI,2,270
521,"2025-01-11 05:57:48","2025-01-11 07:17:48",5331,1005,272,4164,60,Cash,2,442
522,"2024-12-08 19:38:01","2024-12-08 20:03:01",13543,1137,291,4051,47,Card,3,674
523,"2025-06-21 11:38:36","2025-06-21 13:01:36",428,1808,296,953,45,Card,2,555
524,"2024-11-11 03:48:13","2024-11-11 04:08:13",15131,1791,247,4194,59,Cash,3,652
525,"2025-06-15 14:57:06","2025-06-15 16:08:06",7291,1227,83,583,54,Cash,1,175
526,"2025-01-25 05:50:01","2025-01-25 07:17:01",13440,1063,120,1387,32,UPI,2,491
527,"2024-09-18 15:56:35","2024-09-18 17:05:35",15492,1074,189,4753,20,Wallet,4,976
528,"2025-03-31 21:36:09","2025-03-31 23:00:09",18581,1211,255,4865,0,Wallet,1,212
529,"2024-09-29 21:20:28","2024-09-29 22:50:28",2090,1355,55,1545,44,Cash,2,495
530,"2024-12-26 23:32:08","2024-12-27 00:50:08",8497,1189,201,582,30,UPI,2,423
531,"2025-01-05 19:36:04","2025-01-05 20:49:04",10268,1513,25,4469,57,Card,4,892
532,"2024-08-29 03:50:23","2024-08-29 04:16:23",18622,1232,149,3539,0,UPI,3,704
533,"2024-12-30 08:57:49","2024-12-30 09:45:49",7417,1139,286,3927,39,Wallet,5,1361
534,"2025-02-11 05:48:33","2025-02-11 06:09:33",6720,1800,67,2428,24,Card,5,1143
535,"2024-08-24 18:47:49","2024-08-24 19:29:49",10192,1266,78,2683,50,Card,5,1123
536,"2024-09-12 14:31:19","2024-09-12 15:55:19",8805,1060,123,3549,30,Card,4,786
537,"2024-09-16 22:28:25","2024-09-16 23:18:25",17821,1445,289,1953,26,Card,1,197
538,"2025-01-25 04:36:19","2025-01-25 05:14:19",13541,1843,79,4499,0,Cash,2,366
539,"2025-03-16 15:58:18","2025-03-16 16:59:18",4694,1715,156,2207,0,Wallet,5,1256
540,"2024-07-01 02:12:16","2024-07-01 03:04:16",8330,1068,73,4112,39,Wallet,4,787
541,"2025-06-01 12:37:23","2025-06-01 14:00:23",18142,1453,124,1659,49,Card,5,1125
542,"2025-02-16 03:58:14","2025-02-16 04:38:14",5988,1332,296,4734,36,Card,2,458
543,"2025-05-18 22:11:38","2025-05-18 23:14:38",5209,1811,280,3613,37,Card,3,766
544,"2024-07-25 01:45:36","2024-07-25 02:42:36",4729,1778,30,869,42,Card,1,282
545,"2025-02-08 22:31:58","2025-02-08 23:45:58",12620,1066,202,395,59,Card,1,211
546,"2025-01-31 17:37:18","2025-01-31 19:01:18",14257,1843,281,691,36,Wallet,1,343
547,"2025-04-13 06:19:09","2025-04-13 07:34:09",9984,1073,278,3547,0,Card,5,1172
548,"2024-08-15 21:06:06","2024-08-15 22:28:06",10423,1667,2,4795,52,UPI,4,987
549,"2024-07-15 21:46:37","2024-07-15 23:05:37",12301,1699,217,1320,0,Wallet,3,714
550,"2025-02-03 09:59:49","2025-02-03 11:29:49",4669,1487,103,2705,42,Cash,3,658
551,"2025-05-27 09:01:12","2025-05-27 09:58:12",1401,1286,12,2517,27,Card,2,404
552,"2025-02-25 08:00:31","2025-02-25 08:25:31",18336,1288,100,736,46,Cash,5,1141
553,"2024-07-06 10:56:23","2024-07-06 12:04:23",17962,1208,152,3987,22,Wallet,5,1287
554,"2024-12-25 14:10:23","2024-12-25 15:38:23",7004,1950,14,4682,35,Cash,3,653
