app_session_id,created_at,user_id,utm_source,device_type
535,"2024-08-14 08:01:21",3610,facebook,mobile
536,"2024-09-15 18:25:52",2841,google,mobile
537,"2025-04-24 13:41:04",2469,NULL,mobile
538,"2025-01-06 08:20:24",3961,email,mobile
539,"2025-03-18 00:58:32",4539,google,mobile
540,"2025-04-17 18:23:40",3973,NULL,mobile
541,"2024-11-04 03:19:24",2325,NULL,tablet
542,"2024-10-08 13:42:18",1007,google,mobile
543,"2024-10-29 15:46:00",4005,NULL,mobile
544,"2025-06-27 08:37:46",64,instagram,mobile
545,"2024-11-02 21:54:55",3407,NULL,mobile
546,"2025-01-26 12:24:05",4014,email,mobile
547,"2025-02-18 04:44:51",1369,facebook,desktop
548,"2024-08-29 19:12:49",2209,NULL,desktop
549,"2025-06-20 23:32:07",2766,NULL,tablet
550,"2025-01-28 03:27:17",1029,instagram,mobile
551,"2025-06-02 09:34:50",4176,email,mobile
552,"2025-05-12 23:48:03",1588,facebook,tablet
553,"2025-05-04 08:54:03",1812,NULL,desktop
554,"2025-06-10 07:16:11",3665,NULL,mobile
555,"2024-12-05 00:11:19",4745,NULL,mobile
556,"2024-10-02 20:06:25",907,google,mobile
557,"2024-07-08 19:25:32",4325,facebook,mobile
558,"2025-01-17 17:25:09",2745,NULL,mobile
559,"2025-01-31 20:20:08",1313,instagram,mobile
560,"2025-05-21 02:30:09",2502,NULL,mobile
561,"2025-04-17 07:41:46",2304,instagram,mobile
562,"2025-05-16 13:14:43",1853,google,mobile
563,"2025-04-19 11:44:00",4531,instagram,tablet
564,"2025-03-17 12:01:02",2941,notification,mobile
565,"2024-10-19 20:13:13",2572,google,mobile
566,"2025-05-17 05:21:44",3301,google,mobile
567,"2025-01-08 15:19:31",1547,NULL,mobile
568,"2025-04-03 16:54:15",2492,email,mobile
569,"2025-06-15 19:04:43",2631,NULL,mobile
570,"2025-03-16 21:15:46",2537,NULL,mobile
571,"2025-01-22 08:44:10",1324,google,mobile
572,"2024-09-03 03:50:00",2583,facebook,mobile
573,"2024-08-03 22:46:19",1713,email,mobile
574,"2025-04-19 10:34:02",3227,instagram,mobile
575,"2025-03-07 14:44:41",1998,NULL,mobile
576,"2024-07-15 23:02:25",285,NULL,mobile
577,"2025-05-20 18:18:54",921,NULL,mobile
578,"2024-09-22 14:06:23",3805,notification,mobile
579,"2024-08-26 09:35:26",2123,NULL,desktop
580,"2025-02-11 21:43:58",2136,instagram,mobile
581,"2025-05-18 00:14:13",2215,NULL,mobile
582,"2025-02-25 19:36:14",1487,google,mobile
583,"2024-10-04 20:20:44",2241,facebook,mobile
584,"2024-07-24 17:06:47",1849,NULL,mobile
585,"2025-02-26 04:07:23",2996,facebook,mobile
586,"2024-10-21 23:43:17",2474,NULL,tablet
587,"2025-03-27 04:10:50",890,google,mobile
588,"2024-08-05 21:38:38",1751,google,desktop
589,"2025-06-19 02:39:28",3990,NULL,mobile
590,"2024-09-18 06:50:23",3345,facebook,mobile
591,"2024-09-19 19:33:18",3546,NULL,desktop
592,"2025-03-17 12:08:22",1790,instagram,mobile
593,"2024-11-11 20:07:45",2559,notification,tablet
594,"2025-01-19 01:00:03",4764,notification,mobile
595,"2025-01-09 07:11:38",1227,NULL,mobile
596,"2024-12-10 20:34:23",2346,NULL,mobile
597,"2025-06-14 20:46:35",1747,email,mobile
598,"2025-05-24 22:17:17",391,NULL,tablet
599,"2025-05-28 17:38:11",658,email,mobile
600,"2025-06-01 23:57:37",3668,facebook,mobile
601,"2025-04-15 16:58:44",3671,google,mobile
602,"2024-10-30 08:18:11",3690,NULL,mobile
603,"2024-12-01 20:31:56",710,google,mobile
604,"2025-02-19 10:15:42",940,instagram,mobile
605,"2024-10-06 23:33:07",4939,instagram,mobile
606,"2025-02-02 01:40:50",3826,notification,mobile
607,"2025-06-02 12:27:17",4682,google,desktop
608,"2025-02-12 15:57:49",172,NULL,mobile
609,"2025-03-04 09:08:59",4776,notification,mobile
610,"2025-06-28 22:16:55",4929,NULL,tablet
611,"2025-05-03 18:40:28",1001,NULL,mobile
612,"2025-02-10 00:08:26",2552,facebook,mobile
613,"2025-06-24 16:03:55",2431,instagram,tablet
614,"2024-08-12 01:22:42",4292,facebook,tablet
615,"2024-12-28 13:18:19",4108,notification,mobile
616,"2025-04-18 12:02:02",3770,NULL,mobile
617,"2024-09-16 13:32:55",2832,NULL,desktop
618,"2024-07-14 17:43:10",4560,NULL,mobile
619,"2024-12-28 03:53:02",4771,NULL,mobile
620,"2024-10-06 20:17:06",988,instagram,mobile
621,"2025-05-26 14:56:36",2940,email,mobile
622,"2025-06-05 02:03:17",3749,google,tablet
623,"2024-07-30 05:21:15",821,NULL,mobile
624,"2024-11-13 16:09:21",4536,google,mobile
625,"2024-12-21 18:19:11",1060,NULL,mobile
626,"2024-09-02 02:06:47",4906,NULL,mobile
627,"2024-11-24 09:47:35",378,NULL,mobile
628,"2024-09-14 13:47:58",4328,facebook,mobile
629,"2024-11-21 04:33:42",4103,google,desktop
630,"2024-07-30 08:03:26",3264,email,mobile
631,"2024-12-28 09:36:54",3430,notification,mobile
632,"2024-08-06 18:24:17",2314,NULL,mobile
633,"2025-03-19 15:50:58",2308,NULL,mobile
634,"2024-11-09 09:07:47",1674,NULL,mobile
635,"2024-11-16 03:33:24",3800,NULL,mobile
636,"2025-03-12 18:28:01",1719,NULL,tablet
637,"2024-07-25 21:18:52",4246,google,mobile
638,"2024-07-01 07:11:14",2625,facebook,mobile
639,"2024-10-31 02:48:49",4153,notification,desktop
640,"2024-11-18 04:41:53",4127,NULL,tablet
641,"2024-08-23 10:45:11",4659,google,mobile
642,"2025-02-07 22:23:59",4697,google,desktop
643,"2024-11-15 15:14:20",4199,email,mobile
644,"2024-09-24 17:12:56",362,facebook,mobile
645,"2025-03-03 19:25:34",4538,google,desktop
646,"2024-10-19 10:33:22",3601,NULL,mobile
647,"2025-02-26 00:41:11",2515,notification,tablet
648,"2025-06-08 18:07:53",1714,email,desktop
649,"2024-07-22 03:56:02",4675,NULL,mobile
650,"2025-03-08 04:17:43",2031,instagram,mobile
651,"2025-06-10 05:10:59",3253,email,mobile
652,"2025-03-14 16:24:51",2338,facebook,tablet
653,"2024-07-02 12:39:12",1551,google,mobile
654,"2025-04-23 05:24:13",4297,NULL,mobile
655,"2024-12-23 14:07:41",597,NULL,tablet
656,"2025-06-27 19:29:37",175,instagram,tablet
657,"2025-06-21 22:45:12",1201,facebook,mobile
658,"2024-11-02 18:34:18",2676,google,mobile
659,"2025-05-06 14:46:43",3158,NULL,mobile
660,"2025-06-15 05:07:15",4522,NULL,desktop
661,"2025-03-15 21:35:06",1172,facebook,tablet
662,"2024-10-13 21:15:58",1727,instagram,desktop
663,"2024-08-25 15:21:16",1500,NULL,mobile
664,"2025-04-05 21:20:05",4676,NULL,mobile
665,"2025-02-24 12:41:12",4401,instagram,mobile
666,"2024-12-04 17:30:48",4083,instagram,mobile
667,"2024-09-14 18:25:45",1899,notification,tablet
668,"2025-03-16 19:03:19",4661,notification,mobile
669,"2025-03-17 01:33:01",3860,NULL,mobile
670,"2024-07-31 17:16:28",1465,google,mobile
671,"2025-01-24 05:03:12",1064,facebook,mobile
672,"2025-01-19 12:14:22",1714,notification,mobile
673,"2024-11-11 11:27:31",3886,notification,mobile
674,"2024-09-28 21:44:13",2637,notification,mobile
675,"2025-05-11 09:19:35",2431,NULL,desktop
676,"2025-05-28 15:21:09",1851,google,mobile
677,"2025-05-21 00:08:34",3371,notification,mobile
678,"2024-12-20 17:41:45",4474,notification,mobile
679,"2024-11-08 07:09:53",718,NULL,mobile
680,"2024-11-27 12:19:57",1787,google,tablet
681,"2025-02-14 18:18:02",3553,notification,tablet
682,"2024-09-27 11:19:56",1628,google,mobile
683,"2025-05-07 08:30:27",512,email,mobile
684,"2025-05-27 21:18:24",2364,facebook,mobile
685,"2024-12-01 08:06:07",2618,google,mobile
686,"2024-07-02 22:58:44",96,instagram,mobile
687,"2025-03-25 16:39:00",1239,facebook,mobile
688,"2024-08-14 22:38:36",1345,NULL,mobile
689,"2024-11-22 23:36:51",4134,instagram,mobile
690,"2025-02-16 20:21:55",4282,NULL,mobile
691,"2025-04-01 02:37:54",344,notification,desktop
692,"2024-12-01 21:53:36",4584,google,mobile
693,"2025-05-10 22:27:31",59,NULL,mobile
694,"2024-12-27 19:13:12",1161,facebook,mobile
695,"2024-10-24 16:11:04",4078,notification,mobile
696,"2025-05-18 19:46:24",284,facebook,mobile
697,"2024-07-28 04:21:55",1013,instagram,mobile
698,"2025-01-15 22:37:19",2208,NULL,mobile
699,"2024-11-07 10:57:56",1136,notification,mobile
700,"2024-10-29 21:59:03",4063,google,mobile
701,"2025-06-11 10:46:44",4092,NULL,mobile
702,"2024-10-30 21:25:48",1555,email,mobile
703,"2025-05-24 16:24:54",562,NULL,mobile
704,"2025-06-16 01:45:08",1967,google,mobile
705,"2025-04-15 07:23:01",1434,NULL,mobile
706,"2024-09-22 16:23:01",744,notification,mobile
707,"2025-06-26 00:11:54",2465,NULL,mobile
708,"2025-03-24 07:15:10",3196,NULL,mobile
709,"2024-12-22 06:33:40",1292,google,mobile
710,"2025-04-16 02:09:43",543,google,tablet
711,"2025-04-09 13:52:54",3539,instagram,mobile
712,"2024-12-29 16:18:55",717,instagram,mobile
713,"2025-06-28 11:36:09",3588,google,mobile
714,"2024-08-27 07:52:17",163,notification,mobile
715,"2025-06-05 00:30:12",4474,NULL,mobile
716,"2025-06-10 21:12:24",2529,notification,mobile
717,"2024-11-21 20:57:26",1230,google,mobile
718,"2025-04-30 00:20:28",388,NULL,mobile
719,"2025-04-07 09:07:42",4568,facebook,tablet
720,"2024-09-07 00:37:55",2622,facebook,tablet
721,"2025-05-21 13:09:08",4210,NULL,mobile
722,"2025-06-13 23:08:54",3413,facebook,mobile
723,"2025-04-11 12:21:18",4620,facebook,mobile
724,"2024-08-17 07:02:53",4808,email,mobile
725,"2025-02-03 11:24:26",118,NULL,mobile
726,"2024-09-10 21:04:33",2317,facebook,tablet
727,"2025-05-03 05:05:59",3605,facebook,mobile
728,"2024-11-19 09:01:46",1040,NULL,tablet
729,"2025-04-22 19:23:25",4278,NULL,mobile
730,"2025-04-19 15:48:06",1574,email,tablet
731,"2025-04-24 16:06:44",606,google,mobile
732,"2025-01-24 04:39:27",231,facebook,mobile
733,"2025-06-07 03:38:27",1142,facebook,tablet
734,"2025-01-25 15:14:24",3577,NULL,mobile
735,"2024-12-05 18:08:43",3032,NULL,mobile
736,"2024-12-04 16:43:38",4349,google,mobile
737,"2024-10-07 05:06:20",293,NULL,mobile
738,"2025-02-15 09:54:35",2800,NULL,mobile
739,"2025-01-09 02:38:49",4792,notification,mobile
740,"2025-06-24 10:32:57",4121,facebook,tablet
741,"2024-12-31 06:24:47",2584,NULL,mobile
742,"2024-08-31 18:07:04",2418,NULL,mobile
743,"2025-01-01 05:18:00",2231,NULL,tablet
744,"2024-10-13 10:15:24",2777,NULL,mobile
745,"2024-10-03 21:43:31",4207,NULL,mobile
746,"2025-01-24 20:43:34",3522,NULL,desktop
747,"2024-07-20 10:41:23",4386,notification,mobile
748,"2024-07-07 15:56:02",4891,NULL,mobile
749,"2024-12-31 17:59:55",2061,google,mobile
750,"2024-12-16 15:55:01",1751,facebook,tablet
751,"2024-11-03 23:38:09",1677,NULL,tablet
752,"2024-11-03 08:52:13",2891,notification,mobile
753,"2025-06-07 00:33:02",486,facebook,mobile
754,"2024-12-28 18:58:50",4354,NULL,mobile
755,"2025-02-14 23:05:38",4063,email,mobile
756,"2024-07-08 15:16:23",1254,NULL,mobile
757,"2024-09-29 05:23:22",1509,notification,mobile
758,"2025-05-04 21:35:06",623,email,tablet
759,"2025-02-09 05:16:16",4868,google,mobile
760,"2025-03-19 19:25:00",366,NULL,mobile
761,"2025-04-08 07:15:43",4831,instagram,mobile
762,"2025-06-08 22:53:50",46,google,mobile
763,"2025-01-20 12:30:45",3451,NULL,mobile
764,"2025-05-05 03:12:19",1806,facebook,mobile
765,"2024-12-10 03:08:03",1980,email,mobile
766,"2024-11-06 06:19:39",1663,NULL,mobile
767,"2025-04-18 22:04:10",1975,notification,tablet
768,"2025-02-24 05:04:39",2626,google,mobile
769,"2024-12-10 12:27:39",4476,notification,desktop
770,"2024-09-10 13:42:23",1299,NULL,tablet
771,"2025-05-02 20:19:58",386,NULL,mobile
772,"2025-06-30 15:48:59",2738,NULL,mobile
773,"2025-04-19 22:16:26",314,NULL,mobile
774,"2024-07-27 17:58:57",2191,email,mobile
775,"2024-11-17 20:16:55",3048,google,mobile
776,"2025-03-06 10:23:10",2140,instagram,mobile
777,"2024-12-14 00:58:44",4598,NULL,tablet
778,"2024-07-29 07:55:03",3554,NULL,mobile
779,"2025-05-05 16:23:07",1143,notification,mobile
780,"2024-10-25 03:26:33",3176,instagram,mobile
781,"2024-10-08 20:58:39",2339,email,desktop
782,"2025-02-09 08:18:15",3973,google,tablet
783,"2025-01-06 13:03:06",1629,facebook,mobile
784,"2024-09-01 10:53:17",2834,NULL,desktop
785,"2025-05-21 02:44:04",3006,google,tablet
786,"2024-07-07 13:44:00",2909,NULL,mobile
787,"2024-08-09 21:58:50",91,NULL,mobile
788,"2025-04-01 01:15:14",915,google,desktop
789,"2025-04-12 15:58:53",1172,google,mobile
790,"2025-01-11 00:47:19",1807,google,desktop
791,"2025-03-16 11:25:36",913,email,mobile
792,"2024-10-05 17:45:04",4992,instagram,mobile
793,"2024-10-19 21:09:27",871,notification,mobile
794,"2025-05-25 00:14:28",744,email,mobile
795,"2025-03-29 05:46:22",2821,google,mobile
796,"2025-02-08 08:54:05",3580,facebook,desktop
797,"2025-01-21 12:21:32",2068,notification,desktop
798,"2025-04-19 07:36:39",1920,NULL,mobile
799,"2025-04-25 00:38:30",2137,email,mobile
800,"2025-03-13 15:10:35",2758,NULL,mobile
801,"2024-08-04 10:48:53",1878,google,mobile
802,"2024-11-20 16:31:27",799,NULL,desktop
803,"2024-10-28 08:48:32",699,NULL,mobile
804,"2025-01-31 22:41:42",237,notification,tablet
805,"2025-04-07 00:40:52",3970,NULL,mobile
806,"2025-01-26 08:22:00",2411,NULL,tablet
807,"2024-10-26 06:48:01",3393,instagram,mobile
808,"2025-06-13 10:28:31",4449,NULL,desktop
809,"2024-11-02 04:24:23",1367,NULL,mobile
810,"2025-01-24 14:55:39",1039,NULL,mobile
811,"2024-07-18 06:33:40",1152,email,mobile
812,"2025-01-13 00:54:31",3111,google,mobile
813,"2025-04-16 23:01:49",2149,instagram,mobile
814,"2025-01-21 07:24:18",2031,google,mobile
815,"2025-01-27 20:16:48",2289,notification,tablet
816,"2024-08-23 15:38:21",762,email,mobile
817,"2025-04-01 07:20:00",1441,google,tablet
818,"2024-09-08 09:45:55",2184,NULL,mobile
819,"2024-12-07 06:59:00",2295,NULL,tablet
820,"2025-03-29 20:10:45",541,facebook,mobile
821,"2025-03-24 19:32:08",313,facebook,mobile
822,"2024-11-29 02:17:55",3352,NULL,mobile
823,"2024-11-12 20:01:40",1550,NULL,mobile
824,"2024-09-10 07:05:01",2635,notification,tablet
825,"2024-11-28 19:01:57",3201,email,mobile
826,"2024-11-19 23:31:36",2173,facebook,mobile
827,"2025-02-11 00:32:01",3723,instagram,mobile
828,"2024-10-19 18:49:42",3688,google,mobile
829,"2025-01-06 18:30:49",1545,google,mobile
830,"2025-05-21 19:30:59",4362,notification,mobile
831,"2025-06-14 16:44:48",872,google,tablet
832,"2024-11-24 11:19:39",1479,google,mobile
833,"2025-03-23 16:16:24",3708,google,tablet
834,"2024-11-03 01:42:06",4764,email,desktop
835,"2025-05-26 00:25:40",146,facebook,desktop
836,"2025-04-14 05:16:41",3892,notification,mobile
837,"2025-06-20 17:46:34",1649,instagram,mobile
838,"2025-03-05 17:02:10",1481,NULL,mobile
839,"2025-04-01 06:00:27",492,NULL,desktop
840,"2024-11-12 08:24:58",4346,NULL,mobile
841,"2024-07-06 05:02:27",4418,NULL,mobile
842,"2025-03-13 05:24:22",543,google,mobile
843,"2024-12-19 14:46:08",4073,NULL,mobile
844,"2025-02-22 08:30:31",1640,google,mobile
845,"2024-12-19 05:12:23",1178,NULL,mobile
846,"2024-08-16 17:50:42",379,facebook,mobile
847,"2025-02-25 17:33:21",2289,email,tablet
848,"2024-10-04 10:54:12",4794,instagram,mobile
849,"2025-05-30 09:21:05",3205,facebook,mobile
850,"2024-08-24 04:53:17",1609,email,tablet
851,"2025-05-29 13:02:23",2753,NULL,mobile
852,"2025-02-03 13:42:54",2660,notification,mobile
853,"2024-07-14 07:54:57",3389,NULL,mobile
854,"2024-08-15 20:29:14",4941,facebook,desktop
855,"2025-06-22 12:08:31",3913,NULL,mobile
856,"2024-12-10 19:11:31",756,google,mobile
857,"2025-05-18 00:06:48",1167,notification,mobile
858,"2024-12-15 14:47:13",3669,google,tablet
859,"2025-01-20 16:29:24",2446,google,mobile
860,"2025-01-19 16:50:16",2295,facebook,desktop
861,"2025-03-31 17:41:27",3625,NULL,tablet
862,"2025-06-22 20:57:27",3739,email,mobile
863,"2025-05-08 19:03:11",3267,facebook,mobile
864,"2024-09-04 04:36:54",3354,NULL,mobile
865,"2024-08-23 21:41:49",317,google,mobile
866,"2024-11-01 02:33:33",1417,NULL,tablet
867,"2024-09-10 10:51:08",4552,NULL,mobile
868,"2024-10-07 18:24:13",1676,NULL,mobile
869,"2024-07-20 15:46:06",1517,google,mobile
870,"2025-06-01 13:56:55",848,NULL,mobile
871,"2025-04-23 23:01:53",4699,google,mobile
872,"2024-09-17 15:51:30",960,NULL,mobile
873,"2025-01-09 08:22:50",3787,NULL,tablet
874,"2025-06-24 06:28:48",4288,instagram,mobile
875,"2025-04-17 07:13:28",2410,email,mobile
876,"2025-04-21 13:05:26",4853,NULL,mobile
877,"2024-08-29 08:04:03",813,google,mobile
878,"2025-05-10 21:57:09",4994,google,mobile
879,"2024-09-13 12:50:10",1088,google,tablet
880,"2025-02-06 12:35:54",1904,facebook,mobile
881,"2025-04-15 08:27:54",4014,google,mobile
882,"2024-07-22 18:28:14",3160,NULL,mobile
883,"2025-05-20 14:30:30",3302,notification,mobile
884,"2024-10-21 20:36:19",3013,NULL,mobile
885,"2024-12-08 19:19:35",936,instagram,mobile
886,"2025-01-29 17:04:54",4101,NULL,mobile
887,"2025-06-12 03:21:34",1223,email,mobile
888,"2024-11-24 00:39:18",3844,instagram,mobile
889,"2025-04-01 23:37:37",4758,notification,mobile
890,"2024-11-05 02:14:14",3294,google,mobile
891,"2024-12-06 07:32:35",563,NULL,tablet
892,"2024-12-20 07:12:11",4525,NULL,desktop
893,"2024-11-03 21:30:54",215,instagram,mobile
894,"2024-09-07 06:50:09",2465,NULL,mobile
895,"2024-07-11 04:54:16",3386,google,tablet
896,"2024-11-08 12:35:44",4601,google,mobile
897,"2024-09-19 20:48:53",3305,google,mobile
898,"2025-05-03 17:38:35",1790,google,mobile
899,"2024-08-26 19:36:06",4677,instagram,mobile
900,"2024-10-17 19:48:15",4277,email,mobile
901,"2024-12-31 08:40:42",1534,facebook,mobile
902,"2024-09-28 18:26:03",3320,google,mobile
903,"2024-09-10 21:45:30",3641,NULL,mobile
904,"2025-06-16 00:08:44",2582,instagram,desktop
905,"2025-03-03 23:19:06",3744,facebook,mobile
906,"2024-12-12 17:40:51",3838,notification,mobile
907,"2025-01-20 20:05:32",2195,NULL,mobile
908,"2024-12-21 06:00:00",1161,google,mobile
909,"2025-04-07 03:05:02",2058,NULL,mobile
910,"2024-10-04 13:24:38",637,google,mobile
911,"2025-02-04 07:25:20",1904,NULL,desktop
912,"2024-10-31 10:42:53",236,instagram,mobile
913,"2024-08-06 03:43:40",3850,instagram,mobile
914,"2025-05-29 20:38:40",1466,NULL,desktop
915,"2025-04-15 17:32:39",3524,NULL,mobile
916,"2024-08-18 13:05:09",1119,NULL,mobile
917,"2025-06-03 11:28:20",4936,NULL,mobile
918,"2025-06-14 21:02:33",2755,google,mobile
919,"2024-09-06 07:57:52",890,facebook,mobile
920,"2024-10-26 05:22:17",2958,facebook,tablet
921,"2024-08-15 20:13:26",4727,NULL,mobile
922,"2024-10-23 11:42:05",3300,NULL,mobile
923,"2025-02-21 04:04:47",2566,notification,mobile
924,"2024-11-09 01:49:40",4592,NULL,mobile
925,"2024-10-28 15:10:35",2651,google,tablet
926,"2025-03-01 03:45:53",3340,instagram,tablet
927,"2024-08-17 05:13:25",3038,google,mobile
928,"2024-10-31 07:35:27",1570,NULL,mobile
929,"2025-02-24 20:56:01",83,NULL,tablet
930,"2025-06-17 11:41:00",4180,NULL,mobile
931,"2024-12-07 12:07:22",2376,google,mobile
932,"2024-08-29 08:15:17",175,google,mobile
933,"2024-11-28 11:16:13",932,NULL,tablet
934,"2024-11-17 10:22:52",3870,NULL,mobile
935,"2025-05-02 02:53:51",4055,NULL,mobile
936,"2025-03-31 14:47:56",2080,instagram,mobile
937,"2024-11-16 22:54:09",3154,facebook,mobile
938,"2024-08-02 23:39:31",2574,NULL,mobile
939,"2024-12-19 18:28:14",1166,google,tablet
940,"2024-08-23 22:29:55",305,instagram,mobile
941,"2024-09-05 10:02:05",4093,notification,mobile
942,"2025-06-02 11:13:46",2793,notification,desktop
943,"2024-07-19 16:29:47",4731,instagram,mobile
944,"2025-03-26 01:30:57",3790,notification,mobile
945,"2025-03-03 09:37:49",4210,NULL,desktop
946,"2024-09-19 15:48:07",2099,facebook,mobile
947,"2025-02-14 12:00:42",3423,email,mobile
948,"2025-06-10 06:04:10",2560,NULL,mobile
949,"2024-12-30 03:24:16",2163,instagram,tablet
950,"2025-04-22 23:15:18",115,instagram,tablet
951,"2025-06-03 00:00:00",4519,NULL,mobile
952,"2024-08-25 18:23:02",1557,NULL,mobile
953,"2024-07-08 16:49:07",549,NULL,mobile
954,"2025-06-28 04:51:14",764,NULL,mobile
955,"2025-06-30 10:30:53",3251,facebook,mobile
956,"2024-09-06 02:53:13",1385,NULL,mobile
957,"2025-03-30 23:01:55",893,google,mobile
958,"2024-12-07 18:34:43",1556,NULL,mobile
959,"2025-03-10 20:56:32",949,google,desktop
960,"2025-06-18 10:28:44",2071,facebook,mobile
961,"2024-09-28 10:16:33",936,NULL,mobile
962,"2025-06-21 07:07:09",1674,NULL,mobile
963,"2024-10-20 00:31:52",3143,NULL,tablet
964,"2025-05-16 06:35:54",1279,NULL,mobile
965,"2025-04-08 17:07:32",4018,NULL,mobile
966,"2024-09-10 17:38:28",1492,notification,mobile
967,"2024-07-17 06:58:25",843,facebook,desktop
968,"2025-06-21 11:30:52",4518,notification,mobile
969,"2025-06-16 12:44:55",4132,google,mobile
970,"2025-04-06 21:42:31",1840,google,mobile
971,"2025-03-20 21:28:26",2638,NULL,mobile
972,"2025-01-08 02:45:11",4213,NULL,mobile
973,"2025-05-04 22:34:21",2448,google,mobile
974,"2025-01-22 14:06:16",1538,NULL,mobile
975,"2024-08-25 22:35:32",3025,email,mobile
976,"2024-10-21 10:53:53",1196,NULL,mobile
977,"2025-03-25 08:29:46",4090,NULL,mobile
978,"2024-09-12 15:39:21",325,NULL,mobile
979,"2025-02-19 18:08:40",1608,notification,mobile
980,"2025-02-15 09:02:15",3614,notification,mobile
981,"2025-04-25 06:03:19",3212,notification,mobile
982,"2024-10-25 17:23:36",454,instagram,mobile
983,"2024-10-06 12:18:30",2856,notification,mobile
984,"2025-03-08 17:45:06",1024,email,mobile
985,"2024-10-04 02:33:54",2713,NULL,mobile
986,"2024-09-29 03:49:09",3133,google,mobile
987,"2024-09-02 19:59:09",2765,notification,mobile
988,"2025-06-02 05:34:04",596,instagram,mobile
989,"2024-10-02 17:43:54",1208,email,mobile
990,"2024-11-29 14:20:49",71,facebook,mobile
991,"2025-02-26 21:22:55",2659,NULL,mobile
992,"2025-06-22 14:13:26",2618,NULL,desktop
993,"2025-01-30 03:47:32",353,NULL,mobile
994,"2025-05-04 10:36:53",4241,email,tablet
995,"2024-10-12 20:41:22",360,NULL,mobile
996,"2025-01-26 12:57:54",4495,google,desktop
997,"2024-08-28 22:50:53",4740,email,tablet
