food_item_id,restaurant_id,veg_nonveg,price,fooditem_name
2633,294,non-veg,216,"Chicken Biryani"
2634,62,veg,157,"Masala Dosa"
2635,204,non-veg,196,"Butter Chicken"
2636,203,non-veg,324,"Butter Chicken"
2637,43,non-veg,291,"Mutton Rogan Josh"
2638,141,non-veg,228,"Chicken Biryani"
2639,294,veg,236,"Chole Bhature"
2640,175,non-veg,123,"Fish Curry"
2641,279,veg,236,"Paneer Tikka"
2642,6,veg,292,"Paneer Tikka"
2643,41,veg,195,"Masala Dosa"
2644,82,veg,333,"Paneer Tikka"
2645,152,veg,308,"Veg Biryani"
2646,138,veg,266,"Paneer Tikka"
2647,13,non-veg,231,"Butter Chicken"
2648,50,non-veg,171,"Mutton Rogan Josh"
2649,67,non-veg,271,"Mutton Rogan Josh"
2650,144,non-veg,201,"Chicken Biryani"
2651,25,non-veg,271,"Chicken Biryani"
2652,122,non-veg,209,"Mutton Rogan Josh"
2653,38,non-veg,199,"Chicken Biryani"
2654,21,veg,126,"Veg Biryani"
2655,258,non-veg,190,"Mutton Rogan Josh"
2656,54,veg,195,"Veg Biryani"
2657,201,non-veg,290,"Mutton Rogan Josh"
2658,170,non-veg,289,"Mutton Rogan Josh"
2659,231,veg,260,"Masala Dosa"
2660,205,non-veg,252,"Fish Curry"
2661,251,veg,259,"Paneer Tikka"
2662,248,non-veg,293,"Chicken 65"
2663,162,veg,209,"Masala Dosa"
2664,276,veg,194,"Chole Bhature"
2665,100,non-veg,170,"Butter Chicken"
2666,279,veg,318,"Paneer Tikka"
2667,17,veg,219,"Paneer Tikka"
2668,240,non-veg,247,"Fish Curry"
2669,178,veg,229,"Aloo Paratha"
2670,46,non-veg,202,"Butter Chicken"
2671,175,veg,196,"Paneer Tikka"
2672,104,veg,296,"Masala Dosa"
2673,260,veg,204,"Paneer Tikka"
2674,199,veg,217,"Masala Dosa"
2675,279,veg,173,"Chole Bhature"
2676,275,non-veg,155,"Chicken Biryani"
2677,189,veg,197,"Chole Bhature"
2678,31,non-veg,305,"Fish Curry"
2679,248,veg,146,"Paneer Tikka"
2680,228,veg,193,"Veg Biryani"
2681,1,veg,262,"Veg Biryani"
2682,120,non-veg,195,"Butter Chicken"
2683,78,non-veg,240,"Mutton Rogan Josh"
2684,59,veg,158,"Paneer Tikka"
2685,203,non-veg,292,"Chicken 65"
2686,141,non-veg,186,"Fish Curry"
2687,243,veg,290,"Chole Bhature"
2688,219,non-veg,300,"Butter Chicken"
2689,150,veg,203,"Chole Bhature"
2690,236,non-veg,293,"Mutton Rogan Josh"
2691,247,veg,169,"Aloo Paratha"
2692,199,non-veg,169,"Chicken Biryani"
2693,128,non-veg,179,"Chicken Biryani"
2694,9,non-veg,298,"Chicken Biryani"
2695,40,non-veg,276,"Chicken Biryani"
2696,114,veg,185,"Masala Dosa"
2697,250,non-veg,250,"Butter Chicken"
2698,39,veg,269,"Chole Bhature"
2699,118,veg,273,"Aloo Paratha"
2700,47,non-veg,222,"Butter Chicken"
2701,223,veg,324,"Aloo Paratha"
2702,45,non-veg,163,"Mutton Rogan Josh"
2703,99,veg,182,"Aloo Paratha"
2704,180,veg,194,"Aloo Paratha"
2705,103,non-veg,230,"Chicken 65"
2706,128,non-veg,182,"Mutton Rogan Josh"
2707,268,non-veg,241,"Mutton Rogan Josh"
2708,146,non-veg,203,"Butter Chicken"
2709,49,non-veg,185,"Mutton Rogan Josh"
2710,49,non-veg,135,"Fish Curry"
2711,209,non-veg,171,"Mutton Rogan Josh"
2712,103,veg,227,"Veg Biryani"
2713,155,non-veg,221,"Chicken Biryani"
2714,299,non-veg,196,"Chicken Biryani"
2715,287,veg,228,"Aloo Paratha"
2716,136,veg,229,"Veg Biryani"
2717,245,veg,160,"Masala Dosa"
2718,173,veg,304,"Masala Dosa"
2719,202,non-veg,135,"Butter Chicken"
2720,132,veg,220,"Aloo Paratha"
2721,134,non-veg,189,"Mutton Rogan Josh"
2722,67,non-veg,310,"Mutton Rogan Josh"
2723,265,non-veg,197,"Chicken Biryani"
2724,35,non-veg,227,"Fish Curry"
2725,54,veg,224,"Chole Bhature"
2726,284,non-veg,249,"Fish Curry"
2727,15,non-veg,185,"Chicken Biryani"
2728,182,non-veg,272,"Fish Curry"
2729,270,veg,260,"Veg Biryani"
2730,160,non-veg,167,"Chicken 65"
2731,116,veg,238,"Paneer Tikka"
2732,224,veg,228,"Veg Biryani"
2733,101,non-veg,181,"Chicken 65"
2734,66,non-veg,189,"Fish Curry"
2735,278,veg,214,"Veg Biryani"
2736,97,non-veg,166,"Butter Chicken"
2737,250,non-veg,243,"Fish Curry"
2738,55,non-veg,140,"Chicken Biryani"
2739,17,veg,304,"Chole Bhature"
2740,114,veg,335,"Masala Dosa"
2741,121,non-veg,204,"Chicken 65"
2742,287,veg,234,"Paneer Tikka"
2743,244,veg,326,"Masala Dosa"
2744,251,veg,277,"Chole Bhature"
2745,174,veg,124,"Aloo Paratha"
2746,231,non-veg,226,"Fish Curry"
2747,8,veg,143,"Masala Dosa"
2748,86,veg,157,"Veg Biryani"
2749,200,non-veg,270,"Chicken 65"
2750,17,veg,249,"Aloo Paratha"
2751,216,non-veg,222,"Fish Curry"
2752,164,non-veg,170,"Butter Chicken"
2753,87,veg,310,"Aloo Paratha"
2754,164,non-veg,163,"Butter Chicken"
2755,7,veg,180,"Chole Bhature"
2756,62,veg,252,"Paneer Tikka"
2757,1,veg,267,"Chole Bhature"
2758,234,veg,272,"Aloo Paratha"
2759,83,veg,264,"Paneer Tikka"
2760,6,non-veg,123,"Chicken Biryani"
2761,218,veg,245,"Masala Dosa"
2762,194,non-veg,207,"Butter Chicken"
2763,138,veg,225,"Chole Bhature"
2764,297,veg,132,"Veg Biryani"
2765,233,veg,226,"Aloo Paratha"
2766,158,veg,207,"Aloo Paratha"
2767,171,veg,216,"Chole Bhature"
2768,200,veg,298,"Aloo Paratha"
2769,138,non-veg,199,"Fish Curry"
2770,28,veg,281,"Masala Dosa"
2771,185,non-veg,253,"Chicken 65"
2772,234,veg,239,"Aloo Paratha"
2773,135,non-veg,206,"Butter Chicken"
2774,223,veg,192,"Aloo Paratha"
2775,165,non-veg,130,"Fish Curry"
2776,77,non-veg,148,"Chicken Biryani"
2777,153,veg,242,"Veg Biryani"
2778,81,veg,289,"Masala Dosa"
2779,50,non-veg,275,"Fish Curry"
2780,278,veg,201,"Paneer Tikka"
2781,243,veg,221,"Aloo Paratha"
2782,265,non-veg,317,"Chicken 65"
2783,139,non-veg,218,"Chicken Biryani"
2784,296,veg,224,"Veg Biryani"
2785,178,veg,231,"Veg Biryani"
2786,11,veg,186,"Aloo Paratha"
2787,183,non-veg,237,"Chicken Biryani"
2788,147,veg,239,"Chole Bhature"
2789,76,veg,239,"Chole Bhature"
2790,216,veg,242,"Aloo Paratha"
2791,7,veg,171,"Paneer Tikka"
2792,66,veg,248,"Veg Biryani"
2793,140,veg,252,"Chole Bhature"
2794,248,veg,205,"Paneer Tikka"
2795,60,veg,328,"Veg Biryani"
2796,72,non-veg,307,"Fish Curry"
2797,26,non-veg,312,"Mutton Rogan Josh"
2798,82,non-veg,285,"Chicken 65"
2799,148,non-veg,144,"Mutton Rogan Josh"
2800,273,veg,189,"Chole Bhature"
2801,275,veg,126,"Aloo Paratha"
2802,19,non-veg,251,"Butter Chicken"
2803,158,veg,168,"Aloo Paratha"
2804,69,veg,169,"Masala Dosa"
2805,8,non-veg,249,"Chicken 65"
2806,234,veg,309,"Masala Dosa"
2807,285,veg,330,"Aloo Paratha"
2808,194,non-veg,237,"Mutton Rogan Josh"
2809,178,veg,270,"Chole Bhature"
2810,286,non-veg,304,"Mutton Rogan Josh"
2811,13,non-veg,262,"Mutton Rogan Josh"
2812,245,veg,269,"Veg Biryani"
2813,243,veg,118,"Masala Dosa"
2814,28,veg,211,"Chole Bhature"
2815,208,non-veg,271,"Fish Curry"
2816,123,non-veg,309,"Mutton Rogan Josh"
2817,179,veg,263,"Aloo Paratha"
2818,147,non-veg,173,"Mutton Rogan Josh"
2819,61,non-veg,188,"Fish Curry"
2820,198,veg,171,"Masala Dosa"
2821,219,non-veg,225,"Chicken Biryani"
2822,268,veg,180,"Aloo Paratha"
2823,102,non-veg,272,"Fish Curry"
2824,167,non-veg,148,"Butter Chicken"
2825,98,veg,155,"Masala Dosa"
2826,236,non-veg,111,"Chicken Biryani"
2827,56,non-veg,306,"Mutton Rogan Josh"
2828,151,veg,173,"Veg Biryani"
2829,280,veg,250,"Aloo Paratha"
2830,80,non-veg,190,"Chicken Biryani"
2831,213,non-veg,184,"Mutton Rogan Josh"
2832,157,non-veg,243,"Mutton Rogan Josh"
2833,259,non-veg,173,"Chicken Biryani"
2834,270,non-veg,227,"Mutton Rogan Josh"
2835,162,veg,185,"Aloo Paratha"
2836,42,non-veg,137,"Fish Curry"
2837,229,veg,292,"Paneer Tikka"
2838,100,veg,158,"Masala Dosa"
2839,190,non-veg,153,"Mutton Rogan Josh"
2840,72,non-veg,273,"Fish Curry"
2841,276,non-veg,255,"Mutton Rogan Josh"
2842,192,veg,176,"Masala Dosa"
2843,117,veg,227,"Veg Biryani"
2844,231,veg,261,"Paneer Tikka"
2845,179,non-veg,181,"Chicken Biryani"
2846,134,non-veg,235,"Chicken 65"
2847,104,veg,202,"Chole Bhature"
2848,93,non-veg,267,"Fish Curry"
2849,40,veg,241,"Veg Biryani"
2850,139,veg,185,"Chole Bhature"
2851,65,non-veg,243,"Butter Chicken"
2852,29,veg,230,"Masala Dosa"
2853,132,veg,186,"Masala Dosa"
2854,23,non-veg,323,"Chicken Biryani"
2855,199,veg,188,"Chole Bhature"
2856,107,non-veg,146,"Mutton Rogan Josh"
2857,193,veg,285,"Masala Dosa"
2858,204,non-veg,293,"Chicken Biryani"
2859,92,non-veg,246,"Chicken Biryani"
2860,170,veg,168,"Paneer Tikka"
2861,138,veg,233,"Chole Bhature"
2862,244,veg,282,"Masala Dosa"
2863,260,non-veg,212,"Chicken Biryani"
2864,275,non-veg,162,"Butter Chicken"
2865,73,veg,256,"Chole Bhature"
2866,79,veg,185,"Chole Bhature"
2867,185,veg,300,"Paneer Tikka"
2868,40,veg,182,"Masala Dosa"
2869,3,non-veg,217,"Fish Curry"
2870,243,non-veg,193,"Butter Chicken"
2871,27,non-veg,291,"Chicken Biryani"
2872,215,veg,235,"Masala Dosa"
2873,184,non-veg,259,"Butter Chicken"
2874,285,veg,237,"Aloo Paratha"
2875,285,non-veg,290,"Butter Chicken"
2876,153,non-veg,181,"Chicken 65"
2877,23,non-veg,215,"Fish Curry"
2878,104,veg,211,"Veg Biryani"
2879,208,non-veg,246,"Chicken Biryani"
2880,6,non-veg,252,"Fish Curry"
2881,14,veg,283,"Veg Biryani"
2882,8,non-veg,286,"Mutton Rogan Josh"
2883,178,non-veg,185,"Chicken 65"
2884,204,non-veg,320,"Chicken 65"
2885,255,veg,168,"Masala Dosa"
2886,149,veg,193,"Paneer Tikka"
2887,10,veg,146,"Veg Biryani"
2888,294,veg,314,"Paneer Tikka"
2889,289,non-veg,257,"Chicken Biryani"
2890,196,veg,195,"Chole Bhature"
2891,47,non-veg,218,"Butter Chicken"
2892,79,non-veg,153,"Chicken Biryani"
2893,111,veg,182,"Aloo Paratha"
2894,139,veg,254,"Masala Dosa"
2895,169,non-veg,184,"Butter Chicken"
2896,80,veg,135,"Chole Bhature"
2897,77,veg,213,"Masala Dosa"
2898,8,veg,157,"Paneer Tikka"
2899,230,veg,225,"Aloo Paratha"
2900,136,veg,232,"Chole Bhature"
2901,291,veg,200,"Masala Dosa"
2902,83,non-veg,238,"Mutton Rogan Josh"
2903,211,veg,205,"Aloo Paratha"
2904,209,non-veg,150,"Mutton Rogan Josh"
2905,276,non-veg,266,"Mutton Rogan Josh"
2906,111,non-veg,285,"Chicken Biryani"
2907,2,veg,301,"Paneer Tikka"
2908,21,veg,191,"Veg Biryani"
2909,193,veg,210,"Masala Dosa"
2910,63,non-veg,201,"Mutton Rogan Josh"
2911,216,veg,245,"Veg Biryani"
2912,220,veg,192,"Aloo Paratha"
2913,165,non-veg,326,"Mutton Rogan Josh"
2914,101,veg,252,"Chole Bhature"
2915,80,veg,197,"Chole Bhature"
2916,82,veg,177,"Masala Dosa"
2917,101,veg,247,"Masala Dosa"
2918,91,veg,150,"Masala Dosa"
2919,198,veg,194,"Veg Biryani"
2920,298,non-veg,236,"Chicken Biryani"
2921,143,non-veg,200,"Chicken Biryani"
2922,174,veg,214,"Masala Dosa"
2923,129,non-veg,162,"Mutton Rogan Josh"
2924,268,veg,248,"Aloo Paratha"
2925,179,veg,193,"Chole Bhature"
2926,97,veg,163,"Veg Biryani"
2927,181,veg,229,"Chole Bhature"
2928,107,non-veg,275,"Chicken 65"
2929,41,veg,139,"Chole Bhature"
2930,297,non-veg,294,"Fish Curry"
2931,186,non-veg,212,"Chicken Biryani"
2932,177,non-veg,174,"Butter Chicken"
2933,98,veg,162,"Paneer Tikka"
2934,287,non-veg,282,"Chicken Biryani"
2935,156,non-veg,303,"Mutton Rogan Josh"
2936,146,non-veg,146,"Fish Curry"
2937,138,veg,279,"Chole Bhature"
2938,186,veg,278,"Aloo Paratha"
2939,293,veg,158,"Masala Dosa"
2940,89,non-veg,280,"Butter Chicken"
2941,136,veg,210,"Paneer Tikka"
2942,189,non-veg,199,"Mutton Rogan Josh"
2943,37,veg,288,"Veg Biryani"
2944,229,non-veg,170,"Chicken 65"
2945,26,non-veg,228,"Chicken 65"
2946,248,veg,233,"Masala Dosa"
2947,137,veg,290,"Chole Bhature"
2948,102,veg,236,"Paneer Tikka"
2949,139,veg,169,"Masala Dosa"
2950,152,veg,226,"Chole Bhature"
2951,107,non-veg,182,"Chicken Biryani"
2952,137,veg,121,"Paneer Tikka"
2953,172,non-veg,138,"Chicken 65"
2954,187,veg,242,"Paneer Tikka"
2955,84,non-veg,296,"Butter Chicken"
2956,142,non-veg,274,"Fish Curry"
2957,32,non-veg,280,"Mutton Rogan Josh"
2958,149,non-veg,269,"Butter Chicken"
2959,120,veg,191,"Veg Biryani"
2960,236,veg,210,"Paneer Tikka"
2961,19,veg,211,"Masala Dosa"
2962,269,veg,226,"Chole Bhature"
2963,66,veg,324,"Paneer Tikka"
2964,247,non-veg,188,"Chicken 65"
2965,14,non-veg,191,"Fish Curry"
2966,28,veg,170,"Veg Biryani"
2967,37,non-veg,129,"Chicken 65"
2968,146,veg,297,"Paneer Tikka"
2969,149,veg,143,"Chole Bhature"
2970,38,veg,175,"Veg Biryani"
2971,106,veg,291,"Paneer Tikka"
2972,190,veg,204,"Masala Dosa"
2973,268,non-veg,149,"Chicken 65"
2974,199,non-veg,308,"Chicken Biryani"
2975,228,non-veg,163,"Chicken Biryani"
2976,136,veg,237,"Chole Bhature"
2977,171,non-veg,261,"Chicken Biryani"
2978,62,non-veg,336,"Butter Chicken"
2979,243,veg,195,"Masala Dosa"
2980,118,non-veg,198,"Chicken Biryani"
2981,63,veg,327,"Paneer Tikka"
2982,90,non-veg,185,"Chicken Biryani"
2983,190,veg,123,"Chole Bhature"
2984,202,veg,143,"Veg Biryani"
2985,131,non-veg,229,"Butter Chicken"
2986,111,veg,214,"Paneer Tikka"
2987,256,veg,119,"Masala Dosa"
2988,225,veg,201,"Chole Bhature"
2989,280,non-veg,249,"Fish Curry"
2990,154,veg,277,"Aloo Paratha"
2991,18,non-veg,197,"Chicken 65"
2992,118,veg,129,"Veg Biryani"
2993,8,veg,231,"Paneer Tikka"
2994,138,veg,332,"Paneer Tikka"
2995,59,veg,185,"Aloo Paratha"
2996,70,veg,280,"Aloo Paratha"
2997,157,veg,255,"Chole Bhature"
2998,77,non-veg,230,"Fish Curry"
2999,153,non-veg,222,"Chicken Biryani"
3000,219,non-veg,223,"Butter Chicken"
3001,273,non-veg,309,"Chicken 65"
3002,224,non-veg,129,"Chicken 65"
3003,20,non-veg,241,"Chicken Biryani"
3004,290,veg,187,"Veg Biryani"
3005,97,veg,283,"Veg Biryani"
3006,255,veg,275,"Veg Biryani"
3007,260,veg,163,"Paneer Tikka"
3008,262,veg,234,"Chole Bhature"
3009,115,non-veg,247,"Chicken Biryani"
3010,98,veg,203,"Chole Bhature"
3011,29,veg,311,"Masala Dosa"
3012,198,veg,223,"Veg Biryani"
3013,9,veg,243,"Veg Biryani"
3014,167,veg,250,"Masala Dosa"
3015,30,non-veg,182,"Chicken 65"
3016,45,veg,134,"Aloo Paratha"
3017,123,veg,245,"Aloo Paratha"
3018,201,non-veg,301,"Butter Chicken"
3019,11,non-veg,265,"Butter Chicken"
3020,112,non-veg,250,"Chicken Biryani"
3021,208,non-veg,188,"Mutton Rogan Josh"
3022,182,veg,188,"Aloo Paratha"
3023,19,non-veg,199,"Chicken Biryani"
3024,281,veg,200,"Paneer Tikka"
3025,185,veg,326,"Aloo Paratha"
3026,19,non-veg,324,"Fish Curry"
3027,152,non-veg,247,"Chicken Biryani"
3028,35,veg,233,"Chole Bhature"
3029,34,non-veg,150,"Chicken Biryani"
3030,93,veg,174,"Veg Biryani"
3031,298,veg,193,"Aloo Paratha"
3032,275,veg,230,"Veg Biryani"
3033,8,veg,230,"Masala Dosa"
3034,231,non-veg,195,"Fish Curry"
3035,61,non-veg,241,"Mutton Rogan Josh"
3036,191,veg,183,"Paneer Tikka"
3037,253,non-veg,220,"Butter Chicken"
3038,171,non-veg,215,"Fish Curry"
3039,91,non-veg,254,"Chicken Biryani"
3040,287,non-veg,266,"Chicken Biryani"
3041,299,veg,280,"Masala Dosa"
3042,150,non-veg,300,"Mutton Rogan Josh"
3043,203,non-veg,261,"Fish Curry"
3044,167,veg,197,"Chole Bhature"
3045,253,non-veg,210,"Butter Chicken"
3046,255,veg,156,"Aloo Paratha"
3047,30,non-veg,111,"Chicken 65"
3048,107,non-veg,111,"Chicken 65"
3049,60,veg,217,"Masala Dosa"
3050,3,veg,156,"Masala Dosa"
3051,208,veg,193,"Aloo Paratha"
3052,296,non-veg,252,"Fish Curry"
3053,59,non-veg,114,"Mutton Rogan Josh"
3054,256,non-veg,207,"Fish Curry"
3055,25,non-veg,273,"Butter Chicken"
3056,205,veg,218,"Veg Biryani"
3057,65,veg,301,"Veg Biryani"
3058,68,non-veg,189,"Chicken Biryani"
3059,138,veg,289,"Masala Dosa"
3060,10,veg,260,"Aloo Paratha"
3061,212,non-veg,210,"Fish Curry"
3062,47,non-veg,298,"Mutton Rogan Josh"
3063,206,non-veg,228,"Chicken 65"
3064,99,non-veg,193,"Fish Curry"
3065,33,veg,204,"Masala Dosa"
3066,285,non-veg,187,"Mutton Rogan Josh"
3067,156,non-veg,250,"Butter Chicken"
3068,226,veg,207,"Veg Biryani"
3069,32,non-veg,200,"Mutton Rogan Josh"
3070,240,non-veg,205,"Mutton Rogan Josh"
3071,54,veg,127,"Chole Bhature"
3072,7,veg,261,"Chole Bhature"
3073,250,non-veg,259,"Butter Chicken"
3074,152,non-veg,157,"Chicken Biryani"
3075,82,veg,265,"Veg Biryani"
3076,3,non-veg,116,"Chicken Biryani"
3077,194,non-veg,278,"Fish Curry"
3078,258,veg,210,"Chole Bhature"
3079,216,non-veg,171,"Chicken 65"
3080,286,non-veg,199,"Fish Curry"
3081,154,non-veg,161,"Fish Curry"
3082,295,non-veg,217,"Butter Chicken"
3083,130,non-veg,182,"Mutton Rogan Josh"
3084,268,veg,237,"Chole Bhature"
3085,23,veg,294,"Aloo Paratha"
3086,170,veg,244,"Masala Dosa"
3087,40,non-veg,224,"Butter Chicken"
3088,9,non-veg,228,"Chicken 65"
3089,22,non-veg,316,"Chicken 65"
3090,265,non-veg,200,"Chicken Biryani"
3091,32,veg,289,"Masala Dosa"
3092,164,veg,215,"Masala Dosa"
3093,129,non-veg,218,"Fish Curry"
3094,261,veg,326,"Masala Dosa"
3095,287,veg,308,"Chole Bhature"
3096,158,veg,220,"Chole Bhature"
3097,158,veg,242,"Aloo Paratha"
3098,24,veg,160,"Aloo Paratha"
3099,29,non-veg,268,"Chicken 65"
3100,229,non-veg,108,"Fish Curry"
3101,165,veg,259,"Chole Bhature"
3102,31,veg,324,"Veg Biryani"
3103,107,veg,176,"Veg Biryani"
3104,93,non-veg,156,"Mutton Rogan Josh"
3105,183,veg,251,"Veg Biryani"
3106,77,non-veg,169,"Mutton Rogan Josh"
3107,141,veg,244,"Chole Bhature"
3108,214,non-veg,162,"Chicken 65"
3109,228,veg,279,"Veg Biryani"
3110,254,non-veg,206,"Butter Chicken"
3111,35,non-veg,123,"Mutton Rogan Josh"
3112,253,non-veg,272,"Chicken Biryani"
3113,157,veg,146,"Paneer Tikka"
3114,168,non-veg,252,"Chicken 65"
3115,169,non-veg,220,"Butter Chicken"
3116,286,non-veg,258,"Mutton Rogan Josh"
3117,169,non-veg,174,"Chicken Biryani"
3118,153,non-veg,224,"Chicken Biryani"
3119,59,veg,135,"Veg Biryani"
3120,66,veg,295,"Veg Biryani"
3121,221,non-veg,229,"Butter Chicken"
3122,193,non-veg,194,"Fish Curry"
3123,233,non-veg,209,"Fish Curry"
3124,8,veg,304,"Chole Bhature"
3125,294,veg,249,"Aloo Paratha"
3126,184,non-veg,227,"Butter Chicken"
3127,87,veg,276,"Paneer Tikka"
3128,225,veg,198,"Chole Bhature"
3129,254,non-veg,215,"Fish Curry"
3130,6,veg,312,"Aloo Paratha"
3131,198,veg,176,"Veg Biryani"
3132,123,non-veg,325,"Butter Chicken"
3133,33,non-veg,198,"Chicken 65"
3134,137,veg,235,"Paneer Tikka"
3135,123,non-veg,179,"Fish Curry"
3136,144,veg,244,"Masala Dosa"
3137,275,veg,297,"Chole Bhature"
3138,264,non-veg,202,"Chicken 65"
3139,277,non-veg,190,"Mutton Rogan Josh"
3140,90,non-veg,251,"Butter Chicken"
3141,239,veg,258,"Paneer Tikka"
3142,282,non-veg,182,"Butter Chicken"
3143,175,non-veg,310,"Chicken Biryani"
3144,81,veg,223,"Veg Biryani"
3145,243,veg,320,"Masala Dosa"
3146,102,veg,157,"Chole Bhature"
3147,39,veg,260,"Veg Biryani"
3148,62,non-veg,240,"Butter Chicken"
3149,280,non-veg,312,"Mutton Rogan Josh"
3150,89,veg,163,"Aloo Paratha"
3151,160,non-veg,226,"Chicken 65"
3152,65,non-veg,259,"Mutton Rogan Josh"
3153,226,veg,213,"Veg Biryani"
3154,227,veg,257,"Chole Bhature"
3155,236,veg,252,"Chole Bhature"
3156,89,veg,247,"Chole Bhature"
3157,29,veg,198,"Aloo Paratha"
3158,36,veg,194,"Veg Biryani"
3159,175,non-veg,258,"Butter Chicken"
3160,50,veg,292,"Chole Bhature"
3161,266,veg,136,"Masala Dosa"
3162,290,non-veg,179,"Chicken Biryani"
3163,1,non-veg,271,"Chicken Biryani"
3164,242,non-veg,154,"Chicken 65"
3165,108,veg,291,"Veg Biryani"
3166,161,veg,174,"Aloo Paratha"
3167,205,non-veg,226,"Butter Chicken"
3168,5,veg,193,"Chole Bhature"
3169,90,veg,153,"Paneer Tikka"
3170,173,non-veg,240,"Mutton Rogan Josh"
3171,36,non-veg,266,"Chicken 65"
3172,293,non-veg,164,"Mutton Rogan Josh"
3173,49,non-veg,255,"Chicken Biryani"
3174,273,veg,220,"Chole Bhature"
3175,96,veg,283,"Paneer Tikka"
3176,111,non-veg,246,"Fish Curry"
3177,99,non-veg,308,"Mutton Rogan Josh"
3178,264,veg,274,"Veg Biryani"
3179,121,non-veg,264,"Fish Curry"
3180,159,veg,287,"Paneer Tikka"
3181,100,veg,324,"Veg Biryani"
3182,99,veg,153,"Paneer Tikka"
3183,141,veg,174,"Aloo Paratha"
3184,72,veg,222,"Paneer Tikka"
3185,137,non-veg,214,"Fish Curry"
3186,26,non-veg,307,"Chicken 65"
3187,278,veg,226,"Paneer Tikka"
3188,258,non-veg,241,"Butter Chicken"
3189,49,veg,257,"Paneer Tikka"
3190,78,veg,206,"Aloo Paratha"
3191,54,non-veg,293,"Chicken Biryani"
3192,179,non-veg,174,"Mutton Rogan Josh"
3193,223,veg,173,"Veg Biryani"
3194,122,veg,200,"Chole Bhature"
3195,4,non-veg,318,"Fish Curry"
3196,267,veg,253,"Paneer Tikka"
3197,61,non-veg,278,"Butter Chicken"
3198,214,veg,230,"Chole Bhature"
3199,101,veg,221,"Paneer Tikka"
3200,62,non-veg,258,"Fish Curry"
3201,67,veg,203,"Veg Biryani"
3202,195,veg,227,"Aloo Paratha"
3203,121,non-veg,233,"Fish Curry"
3204,214,non-veg,120,"Chicken 65"
3205,189,non-veg,233,"Chicken 65"
3206,204,veg,122,"Aloo Paratha"
3207,216,veg,217,"Paneer Tikka"
3208,175,veg,200,"Veg Biryani"
3209,150,veg,231,"Aloo Paratha"
3210,101,non-veg,216,"Chicken 65"
3211,65,veg,313,"Paneer Tikka"
3212,18,veg,210,"Chole Bhature"
3213,104,veg,173,"Chole Bhature"
3214,177,non-veg,296,"Butter Chicken"
3215,288,veg,302,"Chole Bhature"
3216,23,non-veg,219,"Mutton Rogan Josh"
3217,166,non-veg,290,"Chicken Biryani"
3218,292,veg,263,"Masala Dosa"
3219,17,non-veg,270,"Mutton Rogan Josh"
3220,52,veg,220,"Aloo Paratha"
3221,102,veg,148,"Paneer Tikka"
3222,203,non-veg,162,"Mutton Rogan Josh"
3223,185,veg,249,"Paneer Tikka"
3224,259,non-veg,222,"Chicken 65"
3225,134,veg,169,"Aloo Paratha"
3226,8,veg,222,"Aloo Paratha"
3227,168,non-veg,216,"Mutton Rogan Josh"
3228,279,veg,167,"Masala Dosa"
3229,110,non-veg,147,"Mutton Rogan Josh"
3230,79,veg,274,"Chole Bhature"
3231,291,non-veg,197,"Chicken 65"
3232,32,non-veg,283,"Fish Curry"
3233,283,veg,137,"Masala Dosa"
3234,179,veg,182,"Chole Bhature"
3235,30,veg,174,"Aloo Paratha"
3236,198,veg,220,"Veg Biryani"
3237,2,veg,256,"Chole Bhature"
3238,156,veg,236,"Masala Dosa"
3239,129,veg,283,"Paneer Tikka"
3240,167,veg,204,"Chole Bhature"
3241,293,non-veg,233,"Butter Chicken"
3242,221,veg,159,"Chole Bhature"
3243,80,non-veg,122,"Chicken Biryani"
3244,98,veg,179,"Paneer Tikka"
3245,131,veg,313,"Veg Biryani"
3246,57,veg,291,"Paneer Tikka"
3247,264,veg,141,"Masala Dosa"
3248,208,non-veg,324,"Butter Chicken"
3249,40,veg,254,"Paneer Tikka"
3250,289,non-veg,126,"Chicken 65"
3251,1,veg,174,"Paneer Tikka"
3252,113,veg,269,"Paneer Tikka"
3253,297,non-veg,246,"Fish Curry"
3254,238,veg,177,"Masala Dosa"
3255,199,non-veg,198,"Chicken Biryani"
3256,158,non-veg,257,"Mutton Rogan Josh"
3257,90,veg,147,"Veg Biryani"
3258,161,veg,189,"Aloo Paratha"
3259,176,non-veg,247,"Chicken Biryani"
3260,83,veg,228,"Veg Biryani"
3261,204,veg,282,"Chole Bhature"
3262,92,veg,317,"Paneer Tikka"
3263,252,veg,167,"Veg Biryani"
3264,26,non-veg,199,"Chicken 65"
3265,236,veg,229,"Chole Bhature"
3266,47,non-veg,239,"Chicken 65"
3267,86,non-veg,212,"Fish Curry"
3268,72,veg,211,"Paneer Tikka"
3269,66,non-veg,255,"Butter Chicken"
3270,88,veg,141,"Masala Dosa"
3271,39,non-veg,229,"Butter Chicken"
3272,55,veg,126,"Chole Bhature"
3273,160,non-veg,194,"Mutton Rogan Josh"
3274,126,veg,243,"Chole Bhature"
3275,71,non-veg,162,"Butter Chicken"
3276,31,veg,224,"Chole Bhature"
3277,113,veg,142,"Paneer Tikka"
3278,108,veg,231,"Chole Bhature"
3279,158,veg,199,"Paneer Tikka"
3280,239,non-veg,193,"Chicken 65"
3281,191,non-veg,151,"Chicken 65"
3282,245,non-veg,252,"Chicken Biryani"
