order_id,order_time,delivery_time,app_session_id,delivery_agent_id,restaurant_id,primary_product_id,delivery_fee_paid,payment_mode,sales_quantity,total_price,delivery_flag,order_day,order_month,order_year,min_time_delivery,order_hour,weekday(order_time)
206,"2024-07-18 12:15:33","2024-07-18 12:58:33",14904,1405,190,1873,49,Wallet,2,538,Paid,18,7,2024,43,12,3
207,"2025-02-10 11:14:25","2025-02-10 11:51:25",8954,1183,129,1781,44,Cash,2,535,Paid,10,2,2025,37,11,0
208,"2025-02-03 06:43:04","2025-02-03 07:46:04",15937,1602,233,4764,41,Cash,5,1028,Paid,3,2,2025,63,6,0
209,"2024-12-13 06:29:45","2024-12-13 07:13:45",14888,1784,171,4904,37,Wallet,2,447,Paid,13,12,2024,44,6,4
210,"2024-09-07 14:18:15","2024-09-07 15:33:15",16859,1051,101,177,0,UPI,5,932,Complimentary,7,9,2024,75,14,5
211,"2024-07-22 05:23:37","2024-07-22 06:32:37",6054,1360,221,3121,48,Card,3,700,Paid,22,7,2024,69,5,0
212,"2024-09-03 00:30:54","2024-09-03 01:59:54",16730,1651,289,3995,57,UPI,1,294,Paid,3,9,2024,89,0,1
213,"2025-05-27 02:19:29","2025-05-27 02:43:29",3839,1241,2,3726,44,Card,4,923,Paid,27,5,2025,24,2,1
214,"2024-07-09 09:10:07","2024-07-09 10:16:07",13795,1121,271,4688,0,Card,2,520,Complimentary,9,7,2024,66,9,1
215,"2024-08-01 12:26:46","2024-08-01 13:06:46",13833,1702,90,1578,39,Card,4,988,Paid,1,8,2024,40,12,3
216,"2024-12-24 06:13:16","2024-12-24 07:42:16",13320,1943,236,2690,32,Card,3,810,Paid,24,12,2024,89,6,1
217,"2024-08-23 18:54:36","2024-08-23 19:36:36",1345,1262,240,3070,25,Cash,3,645,Paid,23,8,2024,42,18,4
218,"2024-09-04 13:01:30","2024-09-04 13:34:30",5730,1463,261,1242,49,Card,3,834,Paid,4,9,2024,33,13,2
219,"2024-11-05 22:22:23","2024-11-05 23:44:23",16982,1680,69,619,0,Card,2,437,Complimentary,5,11,2024,82,22,1
220,"2025-01-11 13:32:02","2025-01-11 14:33:02",13510,1514,146,1958,0,Cash,3,539,Complimentary,11,1,2025,61,13,5
221,"2024-10-29 07:38:22","2024-10-29 08:47:22",1651,1495,260,3361,45,UPI,1,237,Paid,29,10,2024,69,7,1
222,"2024-07-21 01:44:26","2024-07-21 02:16:26",15462,1329,137,1272,45,UPI,2,630,Paid,21,7,2024,32,1,6
223,"2025-03-31 01:49:23","2025-03-31 02:53:23",9481,1253,243,1664,0,Cash,1,245,Complimentary,31,3,2025,64,1,0
224,"2024-10-18 23:41:25","2024-10-19 00:41:25",17662,1055,38,2290,41,Wallet,4,845,Paid,18,10,2024,60,23,4
225,"2024-08-01 06:48:24","2024-08-01 08:12:24",16444,1285,192,4665,28,Wallet,3,829,Paid,1,8,2024,84,6,3
226,"2024-11-11 12:11:07","2024-11-11 12:50:07",17446,1856,247,1096,0,Wallet,4,871,Complimentary,11,11,2024,39,12,0
227,"2025-03-31 01:34:47","2025-03-31 02:39:47",9130,1241,166,3454,31,UPI,1,249,Paid,31,3,2025,65,1,0
228,"2025-03-21 02:39:50","2025-03-21 03:46:50",13077,1270,61,700,36,Wallet,1,193,Paid,21,3,2025,67,2,4
229,"2025-01-31 19:01:53","2025-01-31 19:39:53",12972,1105,299,858,21,Card,4,878,Paid,31,1,2025,38,19,4
230,"2025-04-18 18:07:47","2025-04-18 19:34:47",15538,1000,100,2125,59,Wallet,3,761,Paid,18,4,2025,87,18,4
231,"2025-04-02 22:51:50","2025-04-02 23:49:50",16489,1207,216,2751,0,UPI,5,999,Complimentary,2,4,2025,58,22,2
232,"2024-10-28 17:23:39","2024-10-28 18:27:39",13400,1434,251,196,20,Cash,5,1219,Paid,28,10,2024,64,17,0
233,"2024-12-25 05:42:29","2024-12-25 06:14:29",12761,1105,287,3040,52,Wallet,5,1310,Paid,25,12,2024,32,5,2
234,"2025-06-23 13:10:55","2025-06-23 13:54:55",13563,1679,235,1796,27,Card,5,1463,Paid,23,6,2025,44,13,0
235,"2025-01-16 13:47:00","2025-01-16 14:22:00",1002,1309,68,938,42,UPI,4,1120,Paid,16,1,2025,35,13,3
236,"2025-02-26 11:56:42","2025-02-26 13:12:42",109,1484,263,2293,0,Wallet,3,489,Complimentary,26,2,2025,76,11,2
237,"2024-12-07 00:00:42","2024-12-07 01:12:42",3811,1812,200,3602,0,Cash,1,236,Complimentary,7,12,2024,72,0,5
238,"2024-11-10 04:12:16","2024-11-10 05:01:16",8732,1935,249,1966,45,Card,5,1133,Paid,10,11,2024,49,4,6
239,"2024-07-17 07:32:01","2024-07-17 08:00:01",437,1482,267,3960,49,Wallet,1,261,Paid,17,7,2024,28,7,2
240,"2025-06-17 18:40:38","2025-06-17 19:41:38",8851,1076,239,3515,26,Card,4,807,Paid,17,6,2025,61,18,1
241,"2025-06-27 09:42:32","2025-06-27 10:19:32",7523,1439,67,2722,0,Wallet,1,310,Complimentary,27,6,2025,37,9,4
242,"2024-10-22 17:37:08","2024-10-22 18:08:08",16844,1442,216,3207,38,UPI,1,217,Paid,22,10,2024,31,17,1
243,"2024-12-13 10:41:05","2024-12-13 11:18:05",18781,1974,142,2198,0,Wallet,5,1157,Complimentary,13,12,2024,37,10,4
244,"2024-10-13 09:55:48","2024-10-13 10:25:48",12559,1897,288,1211,51,Card,2,485,Paid,13,10,2024,30,9,6
245,"2025-04-07 12:21:48","2025-04-07 13:47:48",1664,1205,181,1308,54,UPI,2,575,Paid,7,4,2025,86,12,0
246,"2024-07-20 01:22:41","2024-07-20 02:04:41",1219,1741,24,12,35,UPI,4,1025,Paid,20,7,2024,42,1,5
247,"2025-01-27 00:53:56","2025-01-27 01:17:56",12614,1971,259,693,26,Card,1,282,Paid,27,1,2025,24,0,0
248,"2025-04-11 13:38:24","2025-04-11 14:02:24",4687,1048,25,443,36,UPI,1,288,Paid,11,4,2025,24,13,4
249,"2025-01-21 21:02:13","2025-01-21 21:44:13",17953,1060,215,1568,60,UPI,3,719,Paid,21,1,2025,42,21,1
250,"2024-09-20 21:53:32","2024-09-20 22:32:32",2146,1730,54,349,34,Cash,2,446,Paid,20,9,2024,39,21,4
251,"2025-02-01 20:50:29","2025-02-01 21:27:29",10528,1828,194,3077,0,Wallet,5,1215,Complimentary,1,2,2025,37,20,5
252,"2024-09-05 10:42:11","2024-09-05 12:08:11",561,1086,157,3286,45,Cash,2,432,Paid,5,9,2024,86,10,3
253,"2024-10-06 17:19:18","2024-10-06 18:14:18",1367,1533,84,3674,37,Wallet,3,696,Paid,6,10,2024,55,17,6
254,"2025-05-11 23:47:28","2025-05-12 00:11:28",15779,1516,52,4509,0,UPI,1,249,Complimentary,11,5,2025,24,23,6
255,"2024-12-10 17:33:33","2024-12-10 18:10:33",1510,1307,211,3352,0,Wallet,2,393,Complimentary,10,12,2024,37,17,1
256,"2024-12-13 18:56:35","2024-12-13 20:10:35",8370,1322,109,4387,34,UPI,3,796,Paid,13,12,2024,74,18,4
257,"2025-04-24 09:28:48","2025-04-24 10:39:48",10091,1873,87,2753,38,Cash,5,1087,Paid,24,4,2025,71,9,3
258,"2025-06-18 23:17:47","2025-06-18 23:43:47",9916,1293,91,1297,28,Wallet,2,317,Paid,18,6,2025,26,23,2
259,"2024-10-20 17:09:31","2024-10-20 17:32:31",4397,1524,298,1564,60,Wallet,2,507,Paid,20,10,2024,23,17,6
260,"2025-01-09 07:26:50","2025-01-09 08:05:50",6446,1324,39,544,23,Wallet,2,487,Paid,9,1,2025,39,7,3
261,"2025-01-25 00:22:11","2025-01-25 01:29:11",12349,1308,81,2070,54,Wallet,4,804,Paid,25,1,2025,67,0,5
262,"2025-06-11 13:31:41","2025-06-11 14:34:41",16491,1641,149,3859,40,Cash,2,439,Paid,11,6,2025,63,13,2
263,"2025-03-16 16:08:18","2025-03-16 16:33:18",7968,1930,249,4173,60,Cash,5,1047,Paid,16,3,2025,25,16,6
264,"2025-04-23 00:00:18","2025-04-23 00:42:18",16791,1234,103,2712,54,Card,3,702,Paid,23,4,2025,42,0,2
265,"2024-12-10 08:27:59","2024-12-10 09:38:59",5070,1867,36,3158,0,Cash,5,1281,Complimentary,10,12,2024,71,8,1
266,"2025-02-13 02:28:27","2025-02-13 03:02:27",4428,1990,180,1895,43,Cash,3,705,Paid,13,2,2025,34,2,3
267,"2024-08-26 07:38:35","2024-08-26 08:17:35",9197,1421,276,2841,57,Card,1,255,Paid,26,8,2024,39,7,0
268,"2025-06-12 10:44:38","2025-06-12 11:43:38",7348,1104,149,4867,59,Card,4,862,Paid,12,6,2025,59,10,3
269,"2025-01-19 04:33:01","2025-01-19 05:34:01",11800,1225,257,3416,0,Card,5,1267,Complimentary,19,1,2025,61,4,6
270,"2025-04-01 20:17:31","2025-04-01 20:52:31",9640,1015,144,3732,0,Wallet,4,880,Complimentary,1,4,2025,35,20,1
271,"2025-04-28 10:19:05","2025-04-28 11:00:05",11287,1560,6,2760,27,Card,2,378,Paid,28,4,2025,41,10,0
272,"2024-10-26 01:40:14","2024-10-26 02:31:14",12049,1345,271,3476,0,Cash,1,283,Complimentary,26,10,2024,51,1,5
273,"2024-08-28 02:18:10","2024-08-28 03:29:10",14255,1766,113,1127,26,Wallet,2,461,Paid,28,8,2024,71,2,2
274,"2024-11-18 11:18:01","2024-11-18 12:21:01",5065,1465,84,220,0,Cash,4,878,Complimentary,18,11,2024,63,11,0
275,"2024-12-22 07:47:09","2024-12-22 08:22:09",19792,1942,32,3785,60,UPI,4,1107,Paid,22,12,2024,35,7,6
276,"2025-06-03 21:28:38","2025-06-03 21:55:38",2849,1523,97,843,55,Wallet,3,577,Paid,3,6,2025,27,21,1
277,"2024-11-21 14:59:36","2024-11-21 15:30:36",2600,1857,106,282,58,Card,4,926,Paid,21,11,2024,31,14,3
278,"2024-10-01 05:47:24","2024-10-01 06:43:24",17204,1866,105,1720,0,Cash,1,217,Complimentary,1,10,2024,56,5,1
279,"2025-06-25 23:09:18","2025-06-25 23:31:18",4377,1080,205,1433,40,UPI,4,913,Paid,25,6,2025,22,23,2
280,"2024-09-03 00:39:33","2024-09-03 00:59:33",1153,1905,52,1726,58,UPI,5,1051,Paid,3,9,2024,20,0,1
281,"2024-07-08 19:38:25","2024-07-08 20:50:25",6788,1377,120,474,51,Wallet,3,658,Paid,8,7,2024,72,19,0
282,"2025-01-31 00:58:04","2025-01-31 01:33:04",13743,1657,141,4748,0,UPI,2,485,Complimentary,31,1,2025,35,0,4
283,"2025-04-20 22:10:01","2025-04-20 23:38:01",16368,1185,21,2004,31,Cash,5,909,Paid,20,4,2025,88,22,6
284,"2024-09-12 15:58:21","2024-09-12 17:19:21",16687,1274,23,1067,57,Cash,4,903,Paid,12,9,2024,81,15,3
285,"2024-08-12 21:48:10","2024-08-12 22:35:10",4015,1177,215,418,35,Card,2,612,Paid,12,8,2024,47,21,0
286,"2025-06-26 04:42:58","2025-06-26 05:45:58",18769,1981,121,20,0,Cash,4,833,Complimentary,26,6,2025,63,4,3
287,"2025-04-13 23:33:19","2025-04-13 23:55:19",1448,1487,111,3176,23,UPI,1,246,Paid,13,4,2025,22,23,6
288,"2025-01-18 08:35:09","2025-01-18 09:18:09",19585,1790,262,1967,47,Cash,1,141,Paid,18,1,2025,43,8,5
289,"2025-02-03 06:31:58","2025-02-03 07:27:58",7232,1660,123,3658,28,Card,2,408,Paid,3,2,2025,56,6,0
290,"2024-12-22 18:49:09","2024-12-22 19:12:09",14789,1529,22,2402,0,Wallet,3,579,Complimentary,22,12,2024,23,18,6
291,"2025-05-23 06:17:54","2025-05-23 06:41:54",19806,1841,2,3835,37,UPI,3,591,Paid,23,5,2025,24,6,4
292,"2024-07-24 14:03:35","2024-07-24 14:51:35",9979,1459,218,1653,44,UPI,5,1029,Paid,24,7,2024,48,14,2
293,"2025-01-13 05:27:28","2025-01-13 05:48:28",19363,1438,186,2506,59,Wallet,5,1188,Paid,13,1,2025,21,5,0
294,"2024-07-07 03:53:05","2024-07-07 05:12:05",1669,1925,203,1120,0,Cash,1,251,Complimentary,7,7,2024,79,3,6
295,"2024-11-04 14:48:34","2024-11-04 15:39:34",19841,1782,186,2506,40,Cash,5,1087,Paid,4,11,2024,51,14,0
296,"2024-07-22 15:14:34","2024-07-22 16:20:34",19808,1366,269,1701,28,Wallet,1,175,Paid,22,7,2024,66,15,0
297,"2024-12-19 12:36:02","2024-12-19 13:47:02",14551,1140,247,1879,54,Wallet,1,208,Paid,19,12,2024,71,12,3
298,"2025-03-07 10:20:35","2025-03-07 10:55:35",2732,1279,136,2941,46,Cash,5,1151,Paid,7,3,2025,35,10,4
299,"2024-11-30 11:37:12","2024-11-30 12:35:12",3234,1764,117,4373,0,Cash,2,320,Complimentary,30,11,2024,58,11,5
300,"2024-08-31 18:31:04","2024-08-31 19:14:04",8782,1109,101,4090,30,Wallet,5,996,Paid,31,8,2024,43,18,5
301,"2025-01-25 12:11:15","2025-01-25 13:22:15",8266,1699,3,3868,40,Cash,1,170,Paid,25,1,2025,71,12,5
302,"2024-07-26 02:28:37","2024-07-26 02:48:37",16792,1938,130,1315,45,Cash,2,443,Paid,26,7,2024,20,2,4
303,"2025-02-02 03:36:25","2025-02-02 04:57:25",17852,1908,264,4694,60,UPI,4,1091,Paid,2,2,2025,81,3,6
304,"2024-12-04 02:28:07","2024-12-04 03:33:07",14947,1945,164,4054,36,Wallet,4,837,Paid,4,12,2024,65,2,2
305,"2024-07-22 16:13:35","2024-07-22 17:30:35",12437,1255,224,677,33,Cash,2,391,Paid,22,7,2024,77,16,0
306,"2024-12-03 14:01:49","2024-12-03 14:47:49",2190,1354,79,4499,0,UPI,2,426,Complimentary,3,12,2024,46,14,1
307,"2024-09-25 20:43:59","2024-09-25 22:03:59",14067,1639,57,4916,54,UPI,1,229,Paid,25,9,2024,80,20,2
308,"2025-06-06 02:46:16","2025-06-06 03:07:16",7036,1716,27,3338,48,Cash,1,207,Paid,6,6,2025,21,2,4
309,"2024-08-29 15:33:14","2024-08-29 16:41:14",7403,1809,126,4794,0,UPI,2,494,Complimentary,29,8,2024,68,15,3
310,"2025-03-07 21:14:21","2025-03-07 21:57:21",1270,1865,50,3160,35,Wallet,4,882,Paid,7,3,2025,43,21,4
311,"2024-09-26 00:04:34","2024-09-26 01:24:34",7948,1326,59,4269,42,UPI,4,677,Paid,26,9,2024,80,0,3
312,"2025-05-07 20:55:27","2025-05-07 22:18:27",15278,1765,246,3727,52,UPI,5,1107,Paid,7,5,2025,83,20,2
313,"2025-02-04 01:08:22","2025-02-04 02:14:22",3238,1329,233,3951,21,Wallet,2,441,Paid,4,2,2025,66,1,1
314,"2024-08-03 13:53:10","2024-08-03 14:36:10",9628,1340,122,2652,30,Cash,3,568,Paid,3,8,2024,43,13,5
315,"2024-12-16 23:18:49","2024-12-17 00:32:49",2599,1626,215,2465,22,Card,1,284,Paid,16,12,2024,74,23,0
316,"2025-01-23 07:04:55","2025-01-23 07:41:55",7087,1484,184,1853,58,Cash,3,674,Paid,23,1,2025,37,7,3
317,"2024-10-24 15:50:41","2024-10-24 16:17:41",9180,1694,2,107,22,UPI,5,1332,Paid,24,10,2024,27,15,3
318,"2025-05-25 11:15:57","2025-05-25 11:50:57",18183,1625,37,2620,0,UPI,5,1015,Complimentary,25,5,2025,35,11,6
319,"2025-02-20 10:45:59","2025-02-20 11:09:59",2488,1777,286,2810,27,UPI,2,535,Paid,20,2,2025,24,10,3
320,"2024-12-20 04:47:01","2024-12-20 05:26:01",15659,1864,99,3434,28,UPI,2,510,Paid,20,12,2024,39,4,4
321,"2024-10-08 10:20:13","2024-10-08 11:49:13",14282,1733,149,3665,57,Cash,1,183,Paid,8,10,2024,89,10,1
322,"2024-10-04 01:23:57","2024-10-04 02:20:57",10015,1389,142,1110,43,Wallet,3,854,Paid,4,10,2024,57,1,4
323,"2024-11-29 15:14:02","2024-11-29 15:42:02",7593,1455,274,4908,50,Cash,5,815,Paid,29,11,2024,28,15,4
324,"2025-05-27 16:07:52","2025-05-27 17:01:52",1647,1305,237,1145,56,Wallet,2,509,Paid,27,5,2025,54,16,1
325,"2024-09-28 19:17:19","2024-09-28 20:29:19",16618,1346,293,3534,22,Card,3,811,Paid,28,9,2024,72,19,5
326,"2025-05-15 20:50:30","2025-05-15 22:20:30",19929,1940,62,3633,60,Card,2,501,Paid,15,5,2025,90,20,3
327,"2024-10-22 04:38:32","2024-10-22 06:03:32",19187,1452,189,2611,26,Card,1,241,Paid,22,10,2024,85,4,1
328,"2024-10-21 16:07:09","2024-10-21 17:35:09",3157,1375,207,2621,54,Card,5,1187,Paid,21,10,2024,88,16,0
329,"2024-07-29 16:32:45","2024-07-29 17:09:45",19116,1992,171,2035,23,UPI,2,457,Paid,29,7,2024,37,16,0
330,"2025-01-12 19:31:33","2025-01-12 20:26:33",3002,1559,273,4295,38,Card,3,650,Paid,12,1,2025,55,19,6
331,"2025-06-19 17:42:32","2025-06-19 18:34:32",1682,1552,12,4743,29,Card,2,322,Paid,19,6,2025,52,17,3
332,"2025-02-27 17:34:35","2025-02-27 18:51:35",18456,1625,235,4000,46,Wallet,4,1026,Paid,27,2,2025,77,17,3
333,"2025-05-04 21:26:57","2025-05-04 22:15:57",11132,1999,229,1715,0,UPI,5,1142,Complimentary,4,5,2025,49,21,6
334,"2024-07-20 09:23:25","2024-07-20 10:39:25",2436,1106,35,3111,49,Wallet,1,123,Paid,20,7,2024,76,9,5
335,"2025-02-08 16:46:10","2025-02-08 17:36:10",4510,1903,278,2735,25,Cash,4,987,Paid,8,2,2025,50,16,5
336,"2024-08-26 16:11:33","2024-08-26 16:38:33",17359,1240,234,1287,30,Wallet,5,1290,Paid,26,8,2024,27,16,0
337,"2025-01-22 01:51:10","2025-01-22 02:31:10",15009,1836,197,4739,45,Cash,5,727,Paid,22,1,2025,40,1,2
338,"2024-09-15 06:26:13","2024-09-15 07:22:13",16159,1458,246,1849,27,Card,3,782,Paid,15,9,2024,56,6,6
339,"2025-02-08 14:24:01","2025-02-08 14:44:01",13997,1997,258,876,30,UPI,3,654,Paid,8,2,2025,20,14,5
340,"2025-04-03 19:21:44","2025-04-03 20:34:44",3466,1335,235,170,60,Card,2,328,Paid,3,4,2025,73,19,3
341,"2024-10-18 03:53:49","2024-10-18 04:29:49",13143,1092,62,4410,0,Wallet,2,501,Complimentary,18,10,2024,36,3,4
342,"2025-02-10 14:53:52","2025-02-10 16:13:52",16852,1544,265,2723,22,Wallet,5,998,Paid,10,2,2025,80,14,0
343,"2024-07-29 21:33:58","2024-07-29 21:57:58",193,1588,288,4573,27,Cash,2,413,Paid,29,7,2024,24,21,0
344,"2024-09-08 19:43:23","2024-09-08 21:00:23",2514,1196,25,1754,24,Cash,1,309,Paid,8,9,2024,77,19,6
345,"2024-10-12 00:22:28","2024-10-12 01:01:28",4959,1526,83,1029,35,Wallet,2,541,Paid,12,10,2024,39,0,5
346,"2025-06-04 09:41:47","2025-06-04 10:46:47",5584,1525,78,1530,36,Cash,2,408,Paid,4,6,2025,65,9,2
347,"2024-10-04 08:59:10","2024-10-04 10:27:10",10677,1586,214,2508,23,Cash,5,1131,Paid,4,10,2024,88,8,4
348,"2024-09-04 13:45:14","2024-09-04 15:00:14",11279,1488,299,913,0,Wallet,3,747,Complimentary,4,9,2024,75,13,2
349,"2024-08-18 16:08:10","2024-08-18 16:46:10",1346,1579,251,304,52,Cash,1,317,Paid,18,8,2024,38,16,6
350,"2025-03-20 08:39:30","2025-03-20 10:04:30",17157,1242,297,2930,0,Wallet,2,600,Complimentary,20,3,2025,85,8,3
351,"2024-08-17 16:50:40","2024-08-17 17:18:40",5056,1318,274,2603,33,Wallet,3,607,Paid,17,8,2024,28,16,5
352,"2024-10-07 01:05:49","2024-10-07 01:52:49",8712,1865,46,4926,0,Wallet,3,684,Complimentary,7,10,2024,47,1,0
353,"2024-08-19 04:26:12","2024-08-19 05:49:12",4061,1810,134,4076,38,Card,3,478,Paid,19,8,2024,83,4,0
354,"2025-01-08 07:21:23","2025-01-08 07:48:23",199,1232,91,1575,51,Wallet,1,219,Paid,8,1,2025,27,7,2
355,"2024-09-03 17:48:05","2024-09-03 18:28:05",16793,1522,115,3009,60,Wallet,3,735,Paid,3,9,2024,40,17,1
356,"2025-05-27 10:31:10","2025-05-27 12:00:10",10113,1189,182,2155,39,Wallet,1,290,Paid,27,5,2025,89,10,1
357,"2024-11-06 02:00:26","2024-11-06 03:11:26",7016,1016,188,3948,24,UPI,1,300,Paid,6,11,2024,71,2,2
358,"2025-05-04 09:31:03","2025-05-04 10:17:03",1972,1857,248,4056,57,UPI,5,1202,Paid,4,5,2025,46,9,6
359,"2024-10-22 12:29:32","2024-10-22 13:31:32",10106,1608,269,1565,34,UPI,2,597,Paid,22,10,2024,62,12,1
360,"2025-01-12 08:25:50","2025-01-12 09:10:50",14752,1819,101,4453,45,Cash,1,296,Paid,12,1,2025,45,8,6
361,"2025-01-15 05:10:19","2025-01-15 05:43:19",3677,1807,258,3078,0,UPI,4,849,Complimentary,15,1,2025,33,5,2
362,"2024-08-16 10:28:31","2024-08-16 11:46:31",8518,1353,282,4884,27,Wallet,5,1109,Paid,16,8,2024,78,10,4
363,"2025-05-19 01:37:44","2025-05-19 02:08:44",6589,1499,42,95,26,UPI,5,1098,Paid,19,5,2025,31,1,0
364,"2024-12-06 03:42:31","2024-12-06 05:08:31",16310,1258,171,3038,38,Wallet,4,846,Paid,6,12,2024,86,3,4
365,"2024-09-13 02:03:59","2024-09-13 02:47:59",10929,1829,273,3768,57,Cash,5,996,Paid,13,9,2024,44,2,4
366,"2025-01-23 20:33:17","2025-01-23 21:03:17",7160,1814,38,2290,52,Card,5,1137,Paid,23,1,2025,30,20,3
367,"2024-10-14 03:32:09","2024-10-14 04:59:09",4978,1833,22,2248,0,UPI,5,1120,Complimentary,14,10,2024,87,3,0
368,"2024-11-17 19:18:11","2024-11-17 20:41:11",5403,1364,95,471,33,UPI,4,932,Paid,17,11,2024,83,19,6
369,"2024-10-02 06:51:41","2024-10-02 07:28:41",3191,1158,180,1895,20,Wallet,5,1148,Paid,2,10,2024,37,6,2
370,"2024-10-03 01:37:10","2024-10-03 02:31:10",5367,1953,136,2976,25,Cash,3,827,Paid,3,10,2024,54,1,3
371,"2025-03-02 07:37:12","2025-03-02 08:57:12",19446,1695,72,509,42,Cash,5,1061,Paid,2,3,2025,80,7,6
372,"2024-07-04 18:56:44","2024-07-04 19:17:44",13367,1910,163,1621,44,Cash,1,174,Paid,4,7,2024,21,18,3
373,"2025-05-08 05:13:22","2025-05-08 05:57:22",4904,1390,197,2507,20,Wallet,5,1011,Paid,8,5,2025,44,5,3
374,"2025-01-06 09:06:28","2025-01-06 09:59:28",1493,1749,267,3196,47,Wallet,4,1142,Paid,6,1,2025,53,9,0
375,"2024-07-26 22:17:18","2024-07-26 23:36:18",7220,1257,234,2190,0,Wallet,4,1032,Complimentary,26,7,2024,79,22,4
376,"2025-03-13 16:54:58","2025-03-13 17:35:58",10907,1649,266,1760,30,Cash,4,800,Paid,13,3,2025,41,16,3
377,"2024-09-19 00:27:25","2024-09-19 01:34:25",14294,1660,136,2359,29,Cash,3,673,Paid,19,9,2024,67,0,3
378,"2024-12-01 07:40:01","2024-12-01 08:02:01",8759,1771,129,3982,45,Wallet,2,307,Paid,1,12,2024,22,7,6
379,"2025-06-25 04:43:42","2025-06-25 05:30:42",19508,1824,60,666,49,Card,4,750,Paid,25,6,2025,47,4,2
380,"2024-10-24 00:57:40","2024-10-24 01:18:40",3202,1037,206,504,29,Wallet,3,720,Paid,24,10,2024,21,0,3
381,"2025-04-16 23:39:49","2025-04-17 00:46:49",2631,1217,7,1529,56,Card,1,178,Paid,16,4,2025,67,23,2
382,"2025-05-13 10:30:34","2025-05-13 11:23:34",13394,1623,143,64,52,Wallet,4,931,Paid,13,5,2025,53,10,1
383,"2024-07-29 05:29:03","2024-07-29 06:41:03",12894,1180,159,2002,0,Cash,3,854,Complimentary,29,7,2024,72,5,0
384,"2025-06-16 15:17:37","2025-06-16 16:37:37",16066,1616,186,3353,41,Cash,1,171,Paid,16,6,2025,80,15,0
385,"2025-05-01 21:09:13","2025-05-01 22:00:13",1438,1682,184,3126,58,UPI,1,227,Paid,1,5,2025,51,21,3
386,"2024-08-22 23:18:47","2024-08-22 23:57:47",13046,1272,177,2086,33,Card,4,938,Paid,22,8,2024,39,23,3
387,"2024-09-19 13:50:21","2024-09-19 15:08:21",5999,1627,258,3746,30,Cash,3,513,Paid,19,9,2024,78,13,3
388,"2025-05-08 18:36:55","2025-05-08 19:58:55",13525,1849,199,2521,31,Cash,1,283,Paid,8,5,2025,82,18,3
389,"2024-08-12 12:26:52","2024-08-12 12:49:52",11513,1457,170,357,27,UPI,5,875,Paid,12,8,2024,23,12,0
390,"2025-01-19 15:48:57","2025-01-19 16:35:57",10683,1208,122,1593,54,Wallet,4,871,Paid,19,1,2025,47,15,6
391,"2024-08-28 15:14:18","2024-08-28 16:35:18",1865,1516,106,172,23,Cash,2,366,Paid,28,8,2024,81,15,2
392,"2024-11-24 00:55:18","2024-11-24 01:46:18",7963,1346,175,3143,0,Wallet,3,816,Complimentary,24,11,2024,51,0,6
393,"2025-04-15 16:26:50","2025-04-15 17:44:50",17989,1472,221,538,41,Wallet,4,1076,Paid,15,4,2025,78,16,1
394,"2024-11-12 08:02:02","2024-11-12 08:45:02",12769,1650,35,3028,0,Wallet,1,233,Complimentary,12,11,2024,43,8,1
395,"2025-03-01 11:55:11","2025-03-01 12:49:11",9119,1256,88,492,0,Card,2,523,Complimentary,1,3,2025,54,11,5
396,"2024-08-01 18:32:34","2024-08-01 19:08:34",6849,1902,79,3925,42,Cash,2,528,Paid,1,8,2024,36,18,3
397,"2024-08-29 20:14:26","2024-08-29 21:31:26",10545,1690,120,4205,30,Wallet,2,380,Paid,29,8,2024,77,20,3
398,"2024-11-18 14:39:40","2024-11-18 15:30:40",10662,1517,257,4554,36,Card,4,990,Paid,18,11,2024,51,14,0
399,"2024-07-13 00:48:19","2024-07-13 01:47:19",3486,1924,277,573,23,UPI,5,944,Paid,13,7,2024,59,0,5
400,"2025-05-01 03:28:22","2025-05-01 04:39:22",4833,1257,194,2533,0,UPI,2,522,Complimentary,1,5,2025,71,3,3
401,"2024-11-10 04:30:36","2024-11-10 04:56:36",15410,1012,17,2750,35,Card,5,1114,Paid,10,11,2024,26,4,6
402,"2025-02-25 06:39:26","2025-02-25 07:06:26",12801,1637,73,274,32,Wallet,1,167,Paid,25,2,2025,27,6,1
403,"2025-02-12 19:45:05","2025-02-12 20:10:05",9283,1329,111,3562,52,UPI,5,1036,Paid,12,2,2025,25,19,2
404,"2025-01-28 02:08:54","2025-01-28 03:10:54",18411,1668,36,173,32,Wallet,5,1250,Paid,28,1,2025,62,2,1
405,"2024-12-24 02:02:39","2024-12-24 03:30:39",6782,1147,296,1838,28,Wallet,5,1109,Paid,24,12,2024,88,2,1
406,"2024-09-13 19:42:44","2024-09-13 20:23:44",2423,1838,186,3353,0,Card,3,653,Complimentary,13,9,2024,41,19,4
407,"2025-04-10 04:07:24","2025-04-10 05:06:24",8207,1945,182,4961,0,Card,4,794,Complimentary,10,4,2025,59,4,3
408,"2024-09-11 14:01:56","2024-09-11 15:19:56",12426,1904,225,3128,0,Card,2,399,Complimentary,11,9,2024,78,14,2
409,"2025-04-22 20:50:56","2025-04-22 22:01:56",12016,1432,93,3606,25,UPI,4,880,Paid,22,4,2025,71,20,1
410,"2025-03-26 12:52:46","2025-03-26 13:59:46",13919,1292,151,2503,36,Cash,5,1327,Paid,26,3,2025,67,12,2
